region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(13328,13426)(23540301,23540399)(23540250,23540400)	chr18	23540325	100	0.015407	0.017916	0.017105	0.008176	0.007351	0.009902
(13427,13576)(23540400,23540549)(23540400,23540550)	chr18	23540475	151	-0.024947	0.052870	0.053095	-0.012440	-0.012202	0.066758
(13577,13713)(23540550,23540686)(23540550,23540700)	chr18	23540625	138	0.000957	0.017109	0.015363	0.001366	-0.000409	0.015891
(13714,13793)(23540920,23540999)(23540850,23541000)	chr18	23540925	81	0.013712	0.016244	0.027828	0.000981	0.012826	0.015397
(13794,13943)(23541000,23541149)(23541000,23541150)	chr18	23541075	151	0.022651	0.025641	0.025516	0.011520	0.011392	0.014456
(13944,14093)(23541150,23541299)(23541150,23541300)	chr18	23541225	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(14094,14243)(23541300,23541449)(23541300,23541450)	chr18	23541375	151	0.025642	0.025640	0.025640	0.012988	0.012988	0.012987
(14244,14375)(23541450,23541581)(23541450,23541600)	chr18	23541525	133	0.011978	0.024885	0.025607	0.005655	0.006395	0.019545
(14376,14468)(23543307,23543399)(23543250,23543400)	chr18	23543325	94	0.022501	0.019180	0.030607	0.005520	0.017238	0.013847
(14469,14618)(23543400,23543549)(23543400,23543550)	chr18	23543475	151	0.024834	0.025641	0.025641	0.012574	0.012574	0.013402
(14619,14768)(23543550,23543699)(23543550,23543700)	chr18	23543625	151	0.004299	0.024841	0.025543	0.001794	0.002514	0.023361
(14769,14787)(23543700,23543718)(23543700,23543850)	chr18	23543775	20	0.006090	0.024192	0.023417	0.003452	0.002657	0.021038
(14788,14891)(23544196,23544299)(23544150,23544300)	chr18	23544225	105	0.007353	0.026695	0.022122	0.006034	0.001347	0.021024
(14892,15041)(23544300,23544449)(23544300,23544450)	chr18	23544375	151	0.025636	0.057450	0.056862	0.013297	0.012673	0.045870
(15042,15191)(23544450,23544599)(23544450,23544600)	chr18	23544525	151	0.021870	0.025641	0.027405	0.010150	0.011963	0.015825
(15192,15266)(23544600,23544674)(23544600,23544750)	chr18	23544675	76	0.004864	0.026273	0.013939	0.008731	-0.003855	0.017893
(15267,15354)(23544812,23544899)(23544750,23544900)	chr18	23544825	89	0.024515	0.092512	0.182760	-0.039964	0.064784	0.137038
(15355,15504)(23544900,23545049)(23544900,23545050)	chr18	23544975	151	0.178628	0.217974	0.248893	0.078220	0.118560	0.167648
(15505,15654)(23545050,23545199)(23545050,23545200)	chr18	23545125	151	0.025643	0.025641	0.025641	0.012989	0.012989	0.012987
(15655,15753)(23545200,23545298)(23545200,23545350)	chr18	23545275	100	0.030412	0.011553	0.020598	0.010846	0.020038	0.000774
(15754,15795)(23547858,23547899)(23547750,23547900)	chr18	23547825	43	0.022373	0.038787	0.021205	0.020377	0.002250	0.019183
(15796,15945)(23547900,23548049)(23547900,23548050)	chr18	23547975	151	-0.008784	-0.000090	-0.001506	-0.003665	-0.005080	0.003576
(15946,16095)(23548050,23548199)(23548050,23548200)	chr18	23548125	151	0.024228	0.014118	0.022605	0.007940	0.016586	0.006278
(16096,16153)(23548200,23548257)(23548200,23548350)	chr18	23548275	59	0.002400	0.009418	0.014307	-0.001272	0.003675	0.010735
(16154,16253)(23551400,23551499)(23551350,23551500)	chr18	23551425	101	0.014210	0.009230	0.002807	0.010387	0.003925	-0.001114
(16254,16403)(23551500,23551649)(23551500,23551650)	chr18	23551575	151	0.024686	0.059306	0.050881	0.016956	0.008040	0.044181
(16404,16553)(23551650,23551799)(23551650,23551800)	chr18	23551725	151	0.025490	0.024479	0.025581	0.012345	0.013475	0.012438
(16554,16630)(23551800,23551876)(23551800,23551950)	chr18	23551875	78	0.010870	0.011890	0.016904	0.002921	0.008008	0.009041
(16631,16670)(23554610,23554649)(23554500,23554650)	chr18	23554575	41	0.023631	0.024960	0.014919	0.017080	0.006835	0.008196
(16671,16820)(23554650,23554799)(23554650,23554800)	chr18	23554725	151	0.004158	0.013976	0.024731	-0.003400	0.007567	0.017475
(16821,16970)(23554800,23554949)(23554800,23554950)	chr18	23554875	151	0.025641	0.121088	0.123038	0.011878	0.014098	0.117193
(16971,17120)(23554950,23555099)(23554950,23555100)	chr18	23555025	151	0.004659	0.025549	0.025040	0.002596	0.002074	0.023285
(17121,17155)(23555100,23555134)(23555100,23555250)	chr18	23555175	36	0.042162	0.040173	0.025418	0.029166	0.013911	0.011836
(17156,17209)(23556096,23556149)(23556000,23556150)	chr18	23556075	55	0.012344	0.049170	0.049372	0.006104	0.006317	0.044315
(17210,17359)(23556150,23556299)(23556150,23556300)	chr18	23556225	151	0.092549	0.105681	0.023903	0.092308	0.004808	0.019385
(17360,17509)(23556300,23556449)(23556300,23556450)	chr18	23556375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17510,17659)(23556450,23556599)(23556450,23556600)	chr18	23556525	151	0.025623	0.025641	0.025636	0.012981	0.012976	0.012994
(17660,17809)(23556600,23556749)(23556600,23556750)	chr18	23556675	151	0.008550	0.022219	0.015789	0.007571	0.001016	0.014898
(17810,17873)(23556750,23556813)(23556750,23556900)	chr18	23556825	65	0.019676	0.026277	0.024523	0.010836	0.009036	0.015792
(17874,17954)(23556969,23557049)(23556900,23557050)	chr18	23556975	82	0.011369	0.016368	0.017448	0.005168	0.006266	0.011335
(17955,18104)(23557050,23557199)(23557050,23557200)	chr18	23557125	151	-0.001023	0.025132	0.025634	-0.000769	-0.000253	0.026222
(18105,18244)(23557200,23557339)(23557200,23557350)	chr18	23557275	141	0.012380	0.027022	0.015993	0.011865	0.000593	0.015529
(18245,18361)(23560083,23560199)(23560050,23560200)	chr18	23560125	118	0.007073	0.024275	0.016192	0.007674	-0.000575	0.016900
(18362,18511)(23560200,23560349)(23560200,23560350)	chr18	23560275	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(18512,18661)(23560350,23560499)(23560350,23560500)	chr18	23560425	151	0.057361	0.196433	0.435666	-0.147171	0.206243	0.365866
(18662,18791)(23560500,23560629)(23560500,23560650)	chr18	23560575	131	0.002016	0.017274	0.019939	-0.000349	0.002367	0.017773
(18792,18829)(23561212,23561249)(23561100,23561250)	chr18	23561175	39	0.005852	0.024938	0.024505	0.003157	0.002713	0.022098
(18830,18979)(23561250,23561399)(23561250,23561400)	chr18	23561325	151	-0.001709	0.031120	0.029881	-0.000215	-0.001493	0.031830
(18980,19129)(23561400,23561549)(23561400,23561550)	chr18	23561475	151	0.025641	0.025632	0.025641	0.012983	0.012992	0.012983
(19130,19256)(23561550,23561676)(23561550,23561700)	chr18	23561625	128	0.002689	0.017597	0.028310	-0.004136	0.006828	0.021890
(19257,19331)(23568675,23568749)(23568600,23568750)	chr18	23568675	76	0.020250	0.043038	0.036112	0.013834	0.006623	0.030157
(19332,19481)(23568750,23568899)(23568750,23568900)	chr18	23568825	151	0.050468	0.025556	0.058617	0.008635	0.043152	0.017253
(19482,19631)(23568900,23569049)(23568900,23569050)	chr18	23568975	151	0.025640	0.025637	0.025641	0.012985	0.012990	0.012986
(19632,19728)(23569050,23569146)(23569050,23569200)	chr18	23569125	98	0.023967	0.018168	0.017657	0.012390	0.011869	0.005945
(19729,19852)(23571926,23572049)(23571900,23572050)	chr18	23571975	125	0.009413	0.018095	0.015236	0.006182	0.003275	0.012078
(19853,20002)(23572050,23572199)(23572050,23572200)	chr18	23572125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(20003,20132)(23572200,23572329)(23572200,23572350)	chr18	23572275	131	0.008961	0.020365	0.005410	0.012076	-0.003075	0.008499
(20133,20228)(23573304,23573399)(23573250,23573400)	chr18	23573325	97	0.001943	0.020208	0.014008	0.004127	-0.002182	0.016288
(20229,20378)(23573400,23573549)(23573400,23573550)	chr18	23573475	151	0.017024	0.025613	0.025608	0.008588	0.008583	0.017359
(20379,20528)(23573550,23573699)(23573550,23573700)	chr18	23573625	151	0.004953	0.017587	0.012920	0.004852	0.000114	0.012891
(20529,20552)(23573700,23573723)(23573700,23573850)	chr18	23573775	25	0.022568	0.024851	0.024368	0.011661	0.011166	0.013504
(20553,20618)(23576334,23576399)(23576250,23576400)	chr18	23576325	67	0.025123	0.025323	0.015945	0.017510	0.007934	0.008139
(20619,20768)(23576400,23576549)(23576400,23576550)	chr18	23576475	151	0.024180	0.025564	0.025628	0.012206	0.012271	0.013690
(20769,20918)(23576550,23576699)(23576550,23576700)	chr18	23576625	151	0.013361	0.311795	0.451146	-0.106402	0.119853	0.480070
(20919,21068)(23576700,23576849)(23576700,23576850)	chr18	23576775	151	0.020091	0.308665	0.422847	-0.080111	0.100406	0.449242
(21069,21218)(23576850,23576999)(23576850,23577000)	chr18	23576925	151	0.025642	0.025663	0.025641	0.013000	0.012977	0.012999
(21219,21315)(23577000,23577096)(23577000,23577150)	chr18	23577075	98	0.025427	0.034884	0.025661	0.017633	0.008123	0.017874
(21316,21326)(23586139,23586149)(23586000,23586150)	chr18	23586075	12	0.014707	0.020982	0.025896	0.004892	0.009924	0.016313
(21327,21476)(23586150,23586299)(23586150,23586300)	chr18	23586225	151	0.006272	0.016704	0.026913	-0.002073	0.008364	0.018918
(21477,21626)(23586300,23586449)(23586300,23586450)	chr18	23586375	151	0.276449	-0.017756	0.225924	0.024949	0.298635	-0.042549
(21627,21776)(23586450,23586599)(23586450,23586600)	chr18	23586525	151	0.013723	0.022093	0.043497	-0.004156	0.017974	0.026497
(143,292)(7888500,7888649)(7888500,7888650)	chr19	7888575	151	0.024743	0.025641	0.025645	0.012525	0.012529	0.013450
(293,391)(7888650,7888748)(7888650,7888800)	chr19	7888725	100	0.014279	0.020740	0.008138	0.013584	0.000797	0.007374
(392,393)(7893448,7893449)(7893300,7893450)	chr19	7893375	3	0.017851	0.026550	0.025450	0.009571	0.008441	0.017338
(394,543)(7893450,7893599)(7893450,7893600)	chr19	7893525	151	0.023107	0.004168	0.025009	0.001114	0.022265	0.003063
(544,693)(7893600,7893749)(7893600,7893750)	chr19	7893675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(694,843)(7893750,7893899)(7893750,7893900)	chr19	7893825	151	0.025637	0.025618	0.025641	0.012974	0.012997	0.012978
(844,952)(7893900,7894008)(7893900,7894050)	chr19	7893975	110	0.009239	0.013916	0.009683	0.006783	0.002499	0.007231
(953,1066)(7894986,7895099)(7894950,7895100)	chr19	7895025	115	0.025964	0.008302	0.023531	0.005416	0.020891	0.002921
(1067,1216)(7895100,7895249)(7895100,7895250)	chr19	7895175	151	-0.007090	0.077168	0.066307	0.002318	-0.009383	0.077990
(1217,1366)(7895250,7895399)(7895250,7895400)	chr19	7895325	151	0.025641	0.025642	0.025642	0.012988	0.012987	0.012989
(1367,1516)(7895400,7895549)(7895400,7895550)	chr19	7895475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(1517,1666)(7895550,7895699)(7895550,7895700)	chr19	7895625	151	0.025640	0.025639	0.025641	0.012986	0.012989	0.012987
(1667,1816)(7895700,7895849)(7895700,7895850)	chr19	7895775	151	0.017493	-0.001566	0.019437	-0.001773	0.019421	0.000208
(1817,1857)(7895850,7895890)(7895850,7896000)	chr19	7895925	42	0.023982	0.028644	0.035713	0.008485	0.015789	0.020577
(1858,1892)(7898515,7898549)(7898400,7898550)	chr19	7898475	36	0.017398	0.023791	0.034407	0.003308	0.014243	0.020770
(1893,2042)(7898550,7898699)(7898550,7898700)	chr19	7898625	151	0.005356	0.004040	0.003389	0.003012	0.002359	0.001036
(2043,2192)(7898700,7898849)(7898700,7898850)	chr19	7898775	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(2193,2342)(7898850,7898999)(7898850,7899000)	chr19	7898925	151	0.025455	0.025641	0.025641	0.012892	0.012892	0.013083
(2343,2492)(7899000,7899149)(7899000,7899150)	chr19	7899075	151	0.034359	0.010806	-0.002839	0.024332	0.010632	-0.013467
(2493,2642)(7899150,7899299)(7899150,7899300)	chr19	7899225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(2643,2792)(7899300,7899449)(7899300,7899450)	chr19	7899375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(2793,2942)(7899450,7899599)(7899450,7899600)	chr19	7899525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(2943,3092)(7899600,7899749)(7899600,7899750)	chr19	7899675	151	0.113828	0.025641	0.152921	-0.009571	0.130416	0.035546
(3093,3242)(7899750,7899899)(7899750,7899900)	chr19	7899825	151	0.167850	0.029261	0.038094	0.087301	0.096441	-0.057603
(3243,3392)(7899900,7900049)(7899900,7900050)	chr19	7899975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(3393,3542)(7900050,7900199)(7900050,7900200)	chr19	7900125	151	0.025641	0.050878	0.076614	-0.000757	0.026733	0.052975
(3543,3692)(7900200,7900349)(7900200,7900350)	chr19	7900275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(3693,3842)(7900350,7900499)(7900350,7900500)	chr19	7900425	151	0.029625	0.025641	0.106116	-0.028065	0.058138	0.054041
(3843,3992)(7900500,7900649)(7900500,7900650)	chr19	7900575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(3993,4142)(7900650,7900799)(7900650,7900800)	chr19	7900725	151	0.115491	-0.025101	0.115698	-0.012513	0.135235	-0.012279
(4143,4292)(7900800,7900949)(7900800,7900950)	chr19	7900875	151	0.025638	0.025641	0.025641	0.012986	0.012986	0.012989
(4293,4442)(7900950,7901099)(7900950,7901100)	chr19	7901025	151	0.025641	0.064787	0.063381	0.013739	0.012237	0.053242
(4443,4592)(7901100,7901249)(7901100,7901250)	chr19	7901175	151	0.154189	0.025641	0.157005	0.011320	0.156139	0.014655
(4593,4742)(7901250,7901399)(7901250,7901400)	chr19	7901325	151	0.025641	0.025641	0.018781	0.016496	0.009480	0.009479
(4743,4892)(7901400,7901549)(7901400,7901550)	chr19	7901475	151	0.025641	0.025641	0.025118	0.013256	0.012719	0.012720
(4893,5042)(7901550,7901699)(7901550,7901700)	chr19	7901625	151	0.025584	0.025641	0.025641	0.012959	0.012959	0.013017
(5043,5192)(7901700,7901849)(7901700,7901850)	chr19	7901775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(5193,5342)(7901850,7901999)(7901850,7902000)	chr19	7901925	151	0.015853	0.025641	0.025641	0.007990	0.007990	0.017986
(5343,5492)(7902000,7902149)(7902000,7902150)	chr19	7902075	151	0.071285	0.024120	0.031322	0.033273	0.040680	-0.008857
(5493,5513)(7902150,7902170)(7902150,7902300)	chr19	7902225	22	0.022176	0.024394	0.025107	0.010847	0.011578	0.013849
(5514,5650)(12891013,12891149)(12891000,12891150)	chr19	12891075	138	0.011391	0.014229	0.012940	0.006382	0.005075	0.007949
(5651,5800)(12891150,12891299)(12891150,12891300)	chr19	12891225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(5801,5950)(12891300,12891449)(12891300,12891450)	chr19	12891375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(5951,6100)(12891450,12891599)(12891450,12891600)	chr19	12891525	151	0.171242	0.007495	0.104783	0.042331	0.145497	-0.034808
(6101,6250)(12891600,12891749)(12891600,12891750)	chr19	12891675	151	0.171291	0.394701	0.054020	0.317193	-0.129306	0.184840
(6251,6400)(12891750,12891899)(12891750,12891900)	chr19	12891825	151	0.025641	0.196639	0.230765	-0.008716	0.034692	0.227668
(6401,6550)(12891900,12892049)(12891900,12892050)	chr19	12891975	151	0.025641	0.025628	0.025640	0.012982	0.012994	0.012981
(6551,6700)(12892050,12892199)(12892050,12892200)	chr19	12892125	151	0.002871	0.025641	0.025641	0.001438	0.001438	0.024538
(6701,6850)(12892200,12892349)(12892200,12892350)	chr19	12892275	151	0.025641	0.229511	0.230754	0.012181	0.013795	0.248549
(6851,7000)(12892350,12892499)(12892350,12892500)	chr19	12892425	151	0.025636	0.025483	0.025641	0.012904	0.013066	0.012909
(7001,7084)(12892500,12892583)(12892500,12892650)	chr19	12892575	85	0.018006	0.031042	0.023107	0.013163	0.005007	0.018371
(7085,7149)(12893335,12893399)(12893250,12893400)	chr19	12893325	66	0.013598	0.015430	0.022225	0.003383	0.010308	0.012167
(7150,7299)(12893400,12893549)(12893400,12893550)	chr19	12893475	151	0.025641	0.025649	0.023465	0.014107	0.011868	0.011876
(7300,7449)(12893550,12893699)(12893550,12893700)	chr19	12893625	151	0.025641	0.187631	0.217550	-0.005775	0.031750	0.213575
(7450,7599)(12893700,12893849)(12893700,12893850)	chr19	12893775	151	0.025622	0.025641	0.025641	0.012978	0.012978	0.012998
(7600,7749)(12893850,12893999)(12893850,12894000)	chr19	12893925	151	0.026229	0.078011	0.089415	0.007067	0.019512	0.074155
(7750,7781)(12894000,12894031)(12894000,12894150)	chr19	12894075	33	0.019962	0.024542	0.025029	0.009833	0.010332	0.015016
(7782,7886)(12895845,12895949)(12895800,12895950)	chr19	12895875	106	0.054445	0.076661	0.035464	0.049817	0.006166	0.029942
(7887,8036)(12895950,12896099)(12895950,12896100)	chr19	12896025	151	0.025053	0.025635	0.025626	0.012691	0.012681	0.013279
(8037,8186)(12896100,12896249)(12896100,12896250)	chr19	12896175	151	-0.024760	0.025641	0.025680	-0.012249	-0.012209	0.038225
(8187,8336)(12896250,12896399)(12896250,12896400)	chr19	12896325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(8337,8486)(12896400,12896549)(12896400,12896550)	chr19	12896475	151	0.017656	0.016335	0.021663	0.006192	0.011623	0.010278
(8487,8507)(12896550,12896570)(12896550,12896700)	chr19	12896625	22	-0.019356	0.024850	0.024841	-0.009581	-0.009590	0.034745
(8508,8594)(12896763,12896849)(12896700,12896850)	chr19	12896775	88	0.022558	0.036662	0.028733	0.015507	0.007309	0.021844
(8595,8744)(12896850,12896999)(12896850,12897000)	chr19	12896925	151	0.025637	0.025640	0.025641	0.012985	0.012986	0.012989
(8745,8894)(12897000,12897149)(12897000,12897150)	chr19	12897075	151	0.006092	0.024537	0.026994	0.001794	0.004316	0.023049
(8895,9044)(12897150,12897299)(12897150,12897300)	chr19	12897225	151	0.019666	0.015031	0.017806	0.008521	0.011342	0.006624
(9045,9194)(12897300,12897449)(12897300,12897450)	chr19	12897375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(9195,9344)(12897450,12897599)(12897450,12897600)	chr19	12897525	151	0.025641	0.049098	0.052155	0.011378	0.014598	0.038966
(9345,9494)(12897600,12897749)(12897600,12897750)	chr19	12897675	151	0.025641	0.025641	0.025569	0.013025	0.012951	0.012951
(9495,9644)(12897750,12897899)(12897750,12897900)	chr19	12897825	151	0.161316	-0.016763	0.103934	0.024778	0.151143	-0.041402
(9645,9794)(12897900,12898049)(12897900,12898050)	chr19	12897975	151	0.012775	0.019614	0.011500	0.010550	0.002308	0.009259
(9795,9944)(12898050,12898199)(12898050,12898200)	chr19	12898125	151	0.025380	0.025425	0.025471	0.012831	0.012877	0.012923
(9945,10094)(12898200,12898349)(12898200,12898350)	chr19	12898275	151	0.025644	0.025644	0.025640	0.012991	0.012987	0.012987
(10095,10244)(12898350,12898499)(12898350,12898500)	chr19	12898425	151	0.018270	0.029710	0.022922	0.012705	0.005733	0.017455
(10245,10277)(12898500,12898532)(12898500,12898650)	chr19	12898575	34	0.004686	0.009481	0.025267	-0.005684	0.010381	0.015211
(10278,10356)(12899321,12899399)(12899250,12899400)	chr19	12899325	80	0.008372	0.009974	0.012473	0.002940	0.005467	0.007084
(10357,10506)(12899400,12899549)(12899400,12899550)	chr19	12899475	151	0.022892	0.025811	0.025710	0.011631	0.011528	0.014519
(10507,10656)(12899550,12899699)(12899550,12899700)	chr19	12899625	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012988
(10657,10806)(12899700,12899849)(12899700,12899850)	chr19	12899775	151	0.087872	-0.011041	0.066785	0.005937	0.086038	-0.016918
(10807,10956)(12899850,12899999)(12899850,12900000)	chr19	12899925	151	0.013379	0.025641	0.025641	0.006735	0.006734	0.019241
(10957,11106)(12900000,12900149)(12900000,12900150)	chr19	12900075	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(11107,11256)(12900150,12900299)(12900150,12900300)	chr19	12900225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(11257,11406)(12900300,12900449)(12900300,12900450)	chr19	12900375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(11407,11556)(12900450,12900599)(12900450,12900600)	chr19	12900525	151	0.025630	0.025641	0.025641	0.012982	0.012982	0.012993
(11557,11706)(12900600,12900749)(12900600,12900750)	chr19	12900675	151	0.012680	0.018940	0.025029	0.003268	0.009494	0.015854
(11707,11776)(12900750,12900819)(12900750,12900900)	chr19	12900825	71	-0.001477	0.029037	0.028926	-0.000681	-0.000795	0.030148
(11777,11879)(12913847,12913949)(12913800,12913950)	chr19	12913875	104	0.057966	0.081714	0.019362	0.062704	-0.002990	0.022542
(11880,12029)(12913950,12914099)(12913950,12914100)	chr19	12914025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12030,12179)(12914100,12914249)(12914100,12914250)	chr19	12914175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12180,12286)(12914250,12914356)(12914250,12914400)	chr19	12914325	108	0.020627	0.024881	0.017363	0.014262	0.006581	0.010934
(12287,12303)(17824633,17824649)(17824500,17824650)	chr19	17824575	18	0.015825	0.022894	0.025211	0.006788	0.009163	0.016371
(12304,12453)(17824650,17824799)(17824650,17824800)	chr19	17824725	151	0.025361	0.033794	0.036687	0.011345	0.014344	0.023033
(12454,12603)(17824800,17824949)(17824800,17824950)	chr19	17824875	151	0.109598	0.004126	0.022757	0.048598	0.067484	-0.044464
(12604,12753)(17824950,17825099)(17824950,17825100)	chr19	17825025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12754,12903)(17825100,17825249)(17825100,17825250)	chr19	17825175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12904,13053)(17825250,17825399)(17825250,17825400)	chr19	17825325	151	0.025641	0.025430	0.025641	0.012879	0.013096	0.012879
(13054,13203)(17825400,17825549)(17825400,17825550)	chr19	17825475	151	-0.006829	0.059202	0.066335	-0.007208	0.000403	0.068235
(13204,13353)(17825550,17825699)(17825550,17825700)	chr19	17825625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(13354,13503)(17825700,17825849)(17825700,17825850)	chr19	17825775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(13504,13653)(17825850,17825999)(17825850,17826000)	chr19	17825925	151	0.020407	0.025641	0.025641	0.010309	0.010309	0.015666
(13654,13803)(17826000,17826149)(17826000,17826150)	chr19	17826075	151	0.029150	0.389634	0.212195	0.142387	-0.112804	0.351309
(13804,13953)(17826150,17826299)(17826150,17826300)	chr19	17826225	151	0.029627	0.328566	0.172401	0.119594	-0.089519	0.278746
(13954,14103)(17826300,17826449)(17826300,17826450)	chr19	17826375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(14104,14253)(17826450,17826599)(17826450,17826600)	chr19	17826525	151	0.074412	0.074121	0.025641	0.064181	0.013145	0.012831
(14254,14403)(17826600,17826749)(17826600,17826750)	chr19	17826675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(14404,14553)(17826750,17826899)(17826750,17826900)	chr19	17826825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(14554,14703)(17826900,17827049)(17826900,17827050)	chr19	17826975	151	0.025046	0.170042	0.053079	0.078603	-0.053238	0.107777
(14704,14713)(17827050,17827059)(17827050,17827200)	chr19	17827125	11	0.021079	0.027772	0.021349	0.013944	0.007360	0.014220
(14714,14822)(17829641,17829749)(17829600,17829750)	chr19	17829675	110	0.015591	0.025066	0.024297	0.008251	0.007463	0.017135
(14823,14972)(17829750,17829899)(17829750,17829900)	chr19	17829825	151	-0.017276	-0.012480	-0.005526	-0.012010	-0.005118	-0.000392
(14973,15122)(17829900,17830049)(17829900,17830050)	chr19	17829975	151	0.218562	0.025641	0.318275	-0.055267	0.301886	0.081242
(15123,15272)(17830050,17830199)(17830050,17830200)	chr19	17830125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(15273,15422)(17830200,17830349)(17830200,17830350)	chr19	17830275	151	-0.000546	0.006246	0.013284	-0.003827	0.003281	0.010092
(15423,15572)(17830350,17830499)(17830350,17830500)	chr19	17830425	151	0.025623	0.018716	0.049487	-0.002952	0.028909	0.021845
(15573,15722)(17830500,17830649)(17830500,17830650)	chr19	17830575	151	0.025639	0.025641	0.025640	0.012987	0.012986	0.012988
(15723,15842)(17830650,17830769)(17830650,17830800)	chr19	17830725	121	0.006796	0.013457	0.033164	-0.006679	0.013498	0.020228
(15843,15862)(17831080,17831099)(17830950,17831100)	chr19	17831025	21	-0.013071	-0.002010	-0.006523	-0.004246	-0.008740	0.002238
(15863,16012)(17831100,17831249)(17831100,17831250)	chr19	17831175	151	-0.005116	0.009637	0.015776	-0.005660	0.000558	0.015344
(16013,16162)(17831250,17831399)(17831250,17831400)	chr19	17831325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(16163,16312)(17831400,17831549)(17831400,17831550)	chr19	17831475	151	0.006254	0.011386	0.028408	-0.005547	0.011821	0.016999
(16313,16462)(17831550,17831699)(17831550,17831700)	chr19	17831625	151	-0.003782	0.035599	0.050823	-0.009843	0.006068	0.046092
(16463,16612)(17831700,17831849)(17831700,17831850)	chr19	17831775	151	0.025216	0.025641	0.025636	0.012772	0.012767	0.013204
(16613,16710)(17831850,17831947)(17831850,17832000)	chr19	17831925	99	-0.005076	0.016597	0.010444	0.000587	-0.005650	0.016149
(16711,16789)(17832371,17832449)(17832300,17832450)	chr19	17832375	80	0.009948	0.009528	0.020390	-0.000514	0.010512	0.010088
(16790,16939)(17832450,17832599)(17832450,17832600)	chr19	17832525	151	0.025183	0.022845	0.025106	0.011594	0.013911	0.011515
(16940,17089)(17832600,17832749)(17832600,17832750)	chr19	17832675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17090,17239)(17832750,17832899)(17832750,17832900)	chr19	17832825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17240,17389)(17832900,17833049)(17832900,17833050)	chr19	17832975	151	0.006642	0.026559	0.027631	0.002782	0.003883	0.024137
(17390,17418)(17833050,17833078)(17833050,17833200)	chr19	17833125	30	0.023224	0.024450	0.025113	0.011409	0.012089	0.013345
(17419,17545)(17834423,17834549)(17834400,17834550)	chr19	17834475	128	0.025533	0.028683	0.026655	0.013975	0.011890	0.015127
(17546,17695)(17834550,17834699)(17834550,17834700)	chr19	17834625	151	0.025641	0.025640	0.025402	0.013110	0.012866	0.012865
(17696,17845)(17834700,17834849)(17834700,17834850)	chr19	17834775	151	-0.000716	0.025641	0.025641	-0.000358	-0.000358	0.026333
(17846,17995)(17834850,17834999)(17834850,17835000)	chr19	17834925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17996,18145)(17835000,17835149)(17835000,17835150)	chr19	17835075	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(18146,18295)(17835150,17835299)(17835150,17835300)	chr19	17835225	151	-0.019770	0.028140	0.028290	-0.009865	-0.009711	0.038409
(18296,18360)(17835300,17835364)(17835300,17835450)	chr19	17835375	66	-0.000219	0.021129	0.022376	-0.000747	0.000528	0.022103
(18361,18484)(17835776,17835899)(17835750,17835900)	chr19	17835825	125	0.015886	0.021561	0.022775	0.007386	0.008628	0.014411
(18485,18634)(17835900,17836049)(17835900,17836050)	chr19	17835975	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
