region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(58140,58289)(210612150,210612299)(210612150,210612300)	chr2	210612225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(58290,58432)(210612300,210612442)(210612300,210612450)	chr2	210612375	144	0.020947	0.014582	0.024982	0.005280	0.015889	0.009410
(58433,58507)(210616275,210616349)(210616200,210616350)	chr2	210616275	76	0.022840	0.036188	0.026208	0.016703	0.006402	0.020156
(58508,58657)(210616350,210616499)(210616350,210616500)	chr2	210616425	151	0.025642	0.023613	0.025540	0.012000	0.013976	0.011896
(58658,58807)(210616500,210616649)(210616500,210616650)	chr2	210616575	151	0.229101	0.078667	0.437352	-0.116485	0.376683	0.198418
(58808,58848)(210616650,210616690)(210616650,210616800)	chr2	210616725	42	0.019039	0.016578	0.016270	0.009768	0.009454	0.006949
(58849,58968)(210631080,210631199)(210631050,210631200)	chr2	210631125	121	0.018167	0.021604	0.017986	0.011013	0.007321	0.010828
(58969,59118)(210631200,210631349)(210631200,210631350)	chr2	210631275	151	0.025637	0.025343	0.025645	0.012831	0.013141	0.012839
(59119,59204)(210631350,210631435)(210631350,210631500)	chr2	210631425	87	0.011230	0.020614	0.020774	0.005565	0.005728	0.015265
(59205,59300)(210637554,210637649)(210637500,210637650)	chr2	210637575	97	0.024988	0.022159	0.015119	0.016240	0.009066	0.006169
(59301,59450)(210637650,210637799)(210637650,210637800)	chr2	210637725	151	0.025650	0.025641	0.025641	0.012992	0.012993	0.012983
(59451,59600)(210637800,210637949)(210637800,210637950)	chr2	210637875	151	0.045810	0.008702	0.040587	0.007100	0.039793	0.001640
(59601,59641)(210637950,210637990)(210637950,210638100)	chr2	210638025	42	0.011104	0.017561	0.010662	0.009082	0.002084	0.008635
(59642,59788)(210639003,210639149)(210639000,210639150)	chr2	210639075	148	0.098961	0.029594	0.168924	-0.025393	0.129600	0.055434
(59789,59938)(210639150,210639299)(210639150,210639300)	chr2	210639225	151	0.024786	0.025393	0.025646	0.012420	0.012679	0.013301
(59939,60003)(210639300,210639364)(210639300,210639450)	chr2	210639375	66	0.247742	0.007892	0.312092	-0.040750	0.325426	0.048674
(60004,60055)(210639848,210639899)(210639750,210639900)	chr2	210639825	53	0.015049	0.015290	0.018559	0.005919	0.009244	0.009489
(60056,60205)(210639900,210640049)(210639900,210640050)	chr2	210639975	151	0.011435	-0.002149	0.012979	-0.001855	0.013355	-0.000292
(60206,60355)(210640050,210640199)(210640050,210640200)	chr2	210640125	151	0.019689	0.025327	0.021242	0.012034	0.007852	0.013619
(60356,60364)(210640200,210640208)(210640200,210640350)	chr2	210640275	10	0.024018	0.019917	0.002737	0.020845	0.003467	-0.000726
(60365,60478)(210642336,210642449)(210642300,210642450)	chr2	210642375	115	0.024711	0.021174	0.010931	0.017716	0.007305	0.003686
(60479,60628)(210642450,210642599)(210642450,210642600)	chr2	210642525	151	0.025641	0.025637	0.025636	0.012988	0.012987	0.012983
(60629,60778)(210642600,210642749)(210642600,210642750)	chr2	210642675	151	0.025598	0.006477	0.027290	0.002380	0.023552	0.004118
(60779,60842)(210642750,210642813)(210642750,210642900)	chr2	210642825	65	0.032946	0.022468	0.034523	0.010546	0.022955	0.012178
(60843,60976)(210647716,210647849)(210647700,210647850)	chr2	210647775	135	0.024781	0.033013	0.016361	0.021084	0.004010	0.012487
(60977,61126)(210647850,210647999)(210647850,210648000)	chr2	210647925	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(61127,61276)(210648000,210648149)(210648000,210648150)	chr2	210648075	151	0.025627	0.025494	0.025388	0.013035	0.012926	0.012789
(61277,61333)(210648150,210648206)(210648150,210648300)	chr2	210648225	58	0.017989	0.008151	0.024659	0.000685	0.017468	0.007500
(61334,61458)(210648325,210648449)(210648300,210648450)	chr2	210648375	126	0.019380	0.022762	0.023006	0.009660	0.009910	0.013364
(61459,61608)(210648450,210648599)(210648450,210648600)	chr2	210648525	151	0.013225	0.025027	0.025630	0.006347	0.006966	0.018998
(61609,61697)(210648600,210648688)(210648600,210648750)	chr2	210648675	90	0.020240	0.025798	0.027948	0.009120	0.011329	0.017017
(61698,61732)(210650215,210650249)(210650100,210650250)	chr2	210650175	36	0.024902	0.024292	0.024786	0.012356	0.012861	0.012236
(61733,61882)(210650250,210650399)(210650250,210650400)	chr2	210650325	151	0.107250	0.012811	0.030890	0.047483	0.065966	-0.034589
(61883,62032)(210650400,210650549)(210650400,210650550)	chr2	210650475	151	0.019008	0.010136	0.017671	0.005775	0.013416	0.004413
(62033,62070)(210650550,210650587)(210650550,210650700)	chr2	210650625	39	0.026650	0.009397	0.026104	0.005001	0.022010	0.004440
(62071,62193)(210653877,210653999)(210653850,210654000)	chr2	210653925	124	0.031157	0.014184	0.030290	0.007590	0.024062	0.006696
(62194,62343)(210654000,210654149)(210654000,210654150)	chr2	210654075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(62344,62445)(210654150,210654251)(210654150,210654300)	chr2	210654225	103	0.019601	0.018192	0.016259	0.010881	0.008914	0.007478
(62446,62468)(210656377,210656399)(210656250,210656400)	chr2	210656325	24	0.024226	0.022465	0.025019	0.010954	0.013570	0.011767
(62469,62618)(210656400,210656549)(210656400,210656550)	chr2	210656475	151	0.019144	0.024496	0.024564	0.009630	0.009700	0.015171
(62619,62768)(210656550,210656699)(210656550,210656700)	chr2	210656625	151	0.025526	0.009154	0.025642	0.004538	0.021319	0.004658
(62769,62850)(210656700,210656781)(210656700,210656850)	chr2	210656775	83	0.025279	0.020847	0.017090	0.014717	0.010887	0.006351
(62851,62938)(210657212,210657299)(210657150,210657300)	chr2	210657225	89	0.025411	0.016459	0.017835	0.012170	0.013569	0.004426
(62939,63088)(210657300,210657449)(210657300,210657450)	chr2	210657375	151	0.025638	0.025637	0.025641	0.012984	0.012989	0.012987
(63089,63238)(210657450,210657599)(210657450,210657600)	chr2	210657525	151	0.025642	0.025641	0.025641	0.012988	0.012988	0.012987
(63239,63388)(210657600,210657749)(210657600,210657750)	chr2	210657675	151	0.024390	0.025666	0.044874	0.002391	0.022301	0.023610
(63389,63443)(210657750,210657804)(210657750,210657900)	chr2	210657825	56	0.008780	0.015023	0.016283	0.003769	0.005049	0.011368
(63444,63447)(210658046,210658049)(210657900,210658050)	chr2	210657975	5	0.027778	0.021678	0.027388	0.011159	0.017012	0.010758
(63448,63597)(210658050,210658199)(210658050,210658200)	chr2	210658125	151	0.008525	0.012706	0.011824	0.004727	0.003835	0.008060
(63598,63747)(210658200,210658349)(210658200,210658350)	chr2	210658275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012987
(63748,63897)(210658350,210658499)(210658350,210658500)	chr2	210658425	151	0.151764	0.003037	0.056409	0.054788	0.109809	-0.051746
(63898,64047)(210658500,210658649)(210658500,210658650)	chr2	210658575	151	0.025637	0.025646	0.025641	0.012988	0.012984	0.012992
(64048,64197)(210658650,210658799)(210658650,210658800)	chr2	210658725	151	0.148015	0.040294	0.057241	0.071185	0.089001	-0.030057
(64198,64234)(210658800,210658836)(210658800,210658950)	chr2	210658875	38	0.006123	0.016259	0.024412	-0.001091	0.007232	0.017483
(64235,64347)(210660337,210660449)(210660300,210660450)	chr2	210660375	114	0.019822	0.025477	0.018831	0.013408	0.006612	0.012398
(64348,64497)(210660450,210660599)(210660450,210660600)	chr2	210660525	151	0.025641	0.025647	0.025647	0.012988	0.012987	0.012994
(64498,64647)(210660600,210660749)(210660600,210660750)	chr2	210660675	151	0.025646	0.023078	0.024779	0.012119	0.013861	0.011230
(64648,64702)(210660750,210660804)(210660750,210660900)	chr2	210660825	56	0.015660	0.024407	0.016855	0.011748	0.004036	0.012963
(64703,64727)(210662975,210662999)(210662850,210663000)	chr2	210662925	26	0.036887	0.022528	0.027256	0.016368	0.021217	0.006418
(64728,64877)(210663000,210663149)(210663000,210663150)	chr2	210663075	151	0.019809	0.025375	0.023723	0.010851	0.009158	0.014851
(64878,65027)(210663150,210663299)(210663150,210663300)	chr2	210663225	151	0.024605	0.034461	0.044450	0.007256	0.017656	0.027812
(65028,65073)(210663300,210663345)(210663300,210663450)	chr2	210663375	47	0.013357	0.024122	0.016729	0.010497	0.002950	0.013921
(65074,65135)(210668038,210668099)(210667950,210668100)	chr2	210668025	63	0.024254	0.020557	0.006438	0.019433	0.005120	0.001338
(65136,65285)(210668100,210668249)(210668100,210668250)	chr2	210668175	151	0.020151	0.014007	0.008471	0.012978	0.007379	0.001128
(65286,65435)(210668250,210668399)(210668250,210668400)	chr2	210668325	151	0.012739	0.014500	0.035547	-0.004384	0.017205	0.018989
(65436,65469)(210668400,210668433)(210668400,210668550)	chr2	210668475	35	0.025266	0.024413	0.024267	0.012871	0.012720	0.011846
(65470,65551)(210671468,210671549)(210671400,210671550)	chr2	210671475	83	0.061401	0.030605	0.067766	0.012139	0.051228	0.018944
(65552,65701)(210671550,210671699)(210671550,210671700)	chr2	210671625	151	0.025637	0.064484	0.016366	0.038063	-0.012092	0.028594
(65702,65851)(210671700,210671849)(210671700,210671850)	chr2	210671775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(65852,66001)(210671850,210671999)(210671850,210672000)	chr2	210671925	151	0.025641	0.025641	0.025642	0.012987	0.012988	0.012988
(66002,66151)(210672000,210672149)(210672000,210672150)	chr2	210672075	151	0.118505	0.073148	-0.014321	0.108158	0.017978	-0.032197
(66152,66301)(210672150,210672299)(210672150,210672300)	chr2	210672225	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012988
(66302,66451)(210672300,210672449)(210672300,210672450)	chr2	210672375	151	0.151858	0.025642	0.067313	0.060499	0.104208	-0.034523
(66452,66601)(210672450,210672599)(210672450,210672600)	chr2	210672525	151	0.025641	0.025641	0.025642	0.012987	0.012988	0.012988
(66602,66751)(210672600,210672749)(210672600,210672750)	chr2	210672675	151	0.063954	0.025641	0.063026	0.013483	0.052608	0.012492
(66752,66901)(210672750,210672899)(210672750,210672900)	chr2	210672825	151	0.062011	0.025640	0.062084	0.012949	0.051069	0.013026
(66902,67051)(210672900,210673049)(210672900,210673050)	chr2	210672975	151	0.025641	0.025429	0.025641	0.012879	0.013096	0.012879
(67052,67201)(210673050,210673199)(210673050,210673200)	chr2	210673125	151	0.073345	0.025641	0.076012	0.011546	0.064627	0.014429
(67202,67351)(210673200,210673349)(210673200,210673350)	chr2	210673275	151	0.025636	0.025641	0.025641	0.012985	0.012985	0.012991
(67352,67501)(210673350,210673499)(210673350,210673500)	chr2	210673425	151	0.075017	0.025641	0.060367	0.020845	0.057135	0.005131
(67502,67651)(210673500,210673649)(210673500,210673650)	chr2	210673575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(67652,67801)(210673650,210673799)(210673650,210673800)	chr2	210673725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(67802,67951)(210673800,210673949)(210673800,210673950)	chr2	210673875	151	0.025643	0.025650	0.025641	0.012993	0.012984	0.012991
(67952,68101)(210673950,210674099)(210673950,210674100)	chr2	210674025	151	0.165269	0.025641	0.066885	0.068697	0.111948	-0.042721
(68102,68251)(210674100,210674249)(210674100,210674250)	chr2	210674175	151	0.025641	0.059797	0.050875	0.017710	0.008265	0.043949
(68252,68401)(210674250,210674399)(210674250,210674400)	chr2	210674325	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(68402,68551)(210674400,210674549)(210674400,210674550)	chr2	210674475	151	0.262305	0.051281	0.108474	0.121024	0.183201	-0.068381
(68552,68701)(210674550,210674699)(210674550,210674700)	chr2	210674625	151	0.048668	0.014636	0.073316	-0.005753	0.055645	0.020498
(68702,68851)(210674700,210674849)(210674700,210674850)	chr2	210674775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(68852,69001)(210674850,210674999)(210674850,210675000)	chr2	210674925	151	0.025641	0.076643	0.076688	0.012964	0.013012	0.066776
(69002,69112)(210675000,210675110)(210675000,210675150)	chr2	210675075	112	0.020027	0.015669	0.024275	0.005724	0.014506	0.010069
(69113,69132)(210675580,210675599)(210675450,210675600)	chr2	210675525	21	0.024693	0.021947	0.025279	0.010795	0.014207	0.011396
(69133,69282)(210675600,210675749)(210675600,210675750)	chr2	210675675	151	0.026606	0.022717	0.024691	0.012472	0.014494	0.010507
(69283,69432)(210675750,210675899)(210675750,210675900)	chr2	210675825	151	-0.019305	-0.015970	-0.019266	-0.007941	-0.011180	-0.007903
(69433,69522)(210675900,210675989)(210675900,210676050)	chr2	210675975	91	0.019465	0.024313	0.016431	0.013851	0.005806	0.010762
(69523,69613)(210676859,210676949)(210676800,210676950)	chr2	210676875	92	0.021682	0.017783	0.026795	0.006351	0.015569	0.011591
(69614,69763)(210676950,210677099)(210676950,210677100)	chr2	210677025	151	0.025610	0.025012	0.025603	0.012669	0.013275	0.012661
(69764,69913)(210677100,210677249)(210677100,210677250)	chr2	210677175	151	0.013314	0.021352	0.026190	0.004224	0.009180	0.017359
(69914,69949)(210677250,210677285)(210677250,210677400)	chr2	210677325	37	0.011519	0.035506	0.042650	0.002076	0.009510	0.034076
(69950,70060)(210677739,210677849)(210677700,210677850)	chr2	210677775	112	0.014277	0.024828	0.005771	0.016867	-0.002487	0.008275
(70061,70210)(210677850,210677999)(210677850,210678000)	chr2	210677925	151	0.025641	0.025477	0.025640	0.012904	0.013071	0.012903
(70211,70360)(210678000,210678149)(210678000,210678150)	chr2	210678075	151	-0.018056	0.025631	0.025664	-0.008964	-0.008931	0.034930
(70361,70510)(210678150,210678299)(210678150,210678300)	chr2	210678225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(70511,70660)(210678300,210678449)(210678300,210678450)	chr2	210678375	151	0.105941	0.020299	0.095334	0.016151	0.095832	0.004357
(70661,70810)(210678450,210678599)(210678450,210678600)	chr2	210678525	151	0.025641	0.025642	0.025634	0.012992	0.012983	0.012984
(70811,70960)(210678600,210678749)(210678600,210678750)	chr2	210678675	151	0.023300	-0.016810	0.014720	-0.003962	0.027538	-0.012708
(70961,71110)(210678750,210678899)(210678750,210678900)	chr2	210678825	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(71111,71260)(210678900,210679049)(210678900,210679050)	chr2	210678975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(71261,71410)(210679050,210679199)(210679050,210679200)	chr2	210679125	151	0.022243	0.025605	0.021108	0.013549	0.008945	0.012389
(71411,71467)(210679200,210679256)(210679200,210679350)	chr2	210679275	58	0.012792	0.014797	0.024889	0.001289	0.011585	0.013619
(71468,71551)(216412266,216412349)(216412200,216412350)	chr2	216412275	85	0.049640	0.031048	0.016001	0.033162	0.017752	-0.001622
(71552,71701)(216412350,216412499)(216412350,216412500)	chr2	216412425	151	0.025638	0.025641	0.025618	0.012998	0.012974	0.012977
(71702,71851)(216412500,216412649)(216412500,216412650)	chr2	216412575	151	0.130101	0.011456	0.137468	0.001509	0.137869	0.010014
(71852,72001)(216412650,216412799)(216412650,216412800)	chr2	216412725	151	0.025641	0.025641	0.025639	0.012989	0.012987	0.012987
(72002,72151)(216412800,216412949)(216412800,216412950)	chr2	216412875	151	0.030643	-0.019587	0.067012	-0.028819	0.059941	0.009422
(72152,72286)(216412950,216413084)(216412950,216413100)	chr2	216413025	136	0.018892	0.019034	0.015481	0.011344	0.007729	0.007873
(72287,72428)(216413708,216413849)(216413700,216413850)	chr2	216413775	143	0.025091	0.011063	0.022233	0.007027	0.018385	0.004099
(72429,72578)(216413850,216413999)(216413850,216414000)	chr2	216413925	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(72579,72728)(216414000,216414149)(216414000,216414150)	chr2	216414075	151	0.105525	0.009587	0.179597	-0.038404	0.149923	0.048037
(72729,72878)(216414150,216414299)(216414150,216414300)	chr2	216414225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(72879,73028)(216414300,216414449)(216414300,216414450)	chr2	216414375	151	0.045368	0.009456	0.049522	0.002570	0.043860	0.006931
(73029,73178)(216414450,216414599)(216414450,216414600)	chr2	216414525	151	0.026159	0.010886	0.021322	0.007950	0.018557	0.002995
(73179,73328)(216414600,216414749)(216414600,216414750)	chr2	216414675	151	0.025641	0.025641	0.025635	0.012991	0.012985	0.012985
(73329,73478)(216414750,216414899)(216414750,216414900)	chr2	216414825	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(73479,73628)(216414900,216415049)(216414900,216415050)	chr2	216414975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(73629,73778)(216415050,216415199)(216415050,216415200)	chr2	216415125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(73779,73928)(216415200,216415349)(216415200,216415350)	chr2	216415275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(73929,74078)(216415350,216415499)(216415350,216415500)	chr2	216415425	151	0.025637	0.025635	0.025641	0.012983	0.012989	0.012987
(74079,74228)(216415500,216415649)(216415500,216415650)	chr2	216415575	151	0.026733	0.025769	0.021793	0.015585	0.011512	0.010522
(74229,74246)(216415650,216415799)(216415650,216415800)	chr2	216415725	19	0.026814	0.022394	0.024973	0.012270	0.014911	0.010379
(74247,74396)(216415800,216415949)(216415800,216415950)	chr2	216415875	151	0.018183	0.025397	0.020425	0.011720	0.006631	0.014005
(74397,74546)(216415950,216416099)(216415950,216416100)	chr2	216416025	151	0.025634	0.025627	0.025344	0.013130	0.012839	0.012831
(74547,74696)(216416100,216416249)(216416100,216416250)	chr2	216416175	151	0.055366	0.029564	0.017183	0.034817	0.022140	-0.004807
(74697,74846)(216416250,216416399)(216416250,216416400)	chr2	216416325	151	0.024587	0.028139	0.021642	0.015779	0.009116	0.012764
(74847,74903)(216416400,216416456)(216416400,216416550)	chr2	216416475	58	0.011558	0.020811	0.023555	0.004410	0.007216	0.016621
(74904,75052)(216420151,216420299)(216420150,216420300)	chr2	216420225	150	0.050067	0.019197	0.058584	0.005189	0.046175	0.014194
(75053,75202)(216420300,216420449)(216420300,216420450)	chr2	216420375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(75203,75352)(216420450,216420599)(216420450,216420600)	chr2	216420525	151	0.025553	0.025637	0.025636	0.012943	0.012942	0.013028
(75353,75434)(216420600,216420681)(216420600,216420750)	chr2	216420675	83	0.024288	0.020721	0.031035	0.007000	0.017588	0.013939
(75435,75549)(216423485,216423599)(216423450,216423600)	chr2	216423525	116	0.014446	0.017300	0.013980	0.008962	0.005590	0.008489
(75550,75699)(216423600,216423749)(216423600,216423750)	chr2	216423675	151	-0.001397	0.002020	0.005399	-0.002393	0.000997	0.004416
(75700,75782)(216423750,216423832)(216423750,216423900)	chr2	216423825	84	0.019773	0.021061	0.010116	0.015545	0.004426	0.005741
(75783,75925)(216426907,216427049)(216426900,216427050)	chr2	216426975	144	0.028015	0.022946	0.032060	0.009521	0.018893	0.013692
(75926,76075)(216427050,216427199)(216427050,216427200)	chr2	216427125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(76076,76225)(216427200,216427349)(216427200,216427350)	chr2	216427275	151	0.227508	0.054298	0.062147	0.124899	0.133234	-0.069072
(76226,76375)(216427350,216427499)(216427350,216427500)	chr2	216427425	151	0.003569	-0.011709	-0.000856	-0.003605	0.007180	-0.008036
(76376,76470)(216427500,216427594)(216427500,216427650)	chr2	216427575	96	0.019277	0.022992	0.013915	0.014356	0.005109	0.008904
(76471,76572)(216428448,216428549)(216428400,216428550)	chr2	216428475	103	0.027732	0.005213	0.025170	0.003929	0.024194	0.001298
(76573,76722)(216428550,216428699)(216428550,216428700)	chr2	216428625	151	0.051850	0.025635	0.046554	0.015770	0.037473	0.010200
(76723,76872)(216428700,216428849)(216428700,216428850)	chr2	216428775	151	0.025639	0.025638	0.025641	0.012985	0.012988	0.012988
(76873,76954)(216428850,216428931)(216428850,216429000)	chr2	216428925	83	0.032474	0.018141	0.028190	0.011363	0.021650	0.006945
(76955,76984)(216432570,216432599)(216432450,216432600)	chr2	216432525	31	0.024983	0.024777	0.025254	0.012406	0.012895	0.012683
(76985,77134)(216432600,216432749)(216432600,216432750)	chr2	216432675	151	0.059287	0.000881	0.016613	0.022623	0.038494	-0.021741
(77135,77284)(216432750,216432899)(216432750,216432900)	chr2	216432825	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(77285,77402)(216432900,216433017)(216432900,216433050)	chr2	216432975	119	0.020460	0.014217	0.026456	0.004089	0.016583	0.010230
(77403,77512)(216435190,216435299)(216435150,216435300)	chr2	216435225	111	0.019224	0.022070	0.018438	0.011559	0.007852	0.010758
(77513,77662)(216435300,216435449)(216435300,216435450)	chr2	216435375	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012988
(77663,77812)(216435450,216435599)(216435450,216435600)	chr2	216435525	151	0.021234	0.025553	0.023735	0.011663	0.009799	0.014222
(77813,77858)(216435600,216435645)(216435600,216435750)	chr2	216435675	47	0.023904	0.001563	0.024567	0.000442	0.023752	0.001122
(77859,77886)(216438272,216438299)(216438150,216438300)	chr2	216438225	29	0.046367	0.025280	0.026245	0.023243	0.024233	0.002362
(77887,78036)(216438300,216438449)(216438300,216438450)	chr2	216438375	151	0.010343	0.015204	0.007090	0.009301	0.001096	0.006020
(78037,78186)(216438450,216438599)(216438450,216438600)	chr2	216438525	151	0.024955	0.016360	0.009359	0.016182	0.009090	0.000313
(78187,78221)(216438600,216438634)(216438600,216438750)	chr2	216438675	36	0.024177	0.025146	0.024960	0.012333	0.012141	0.013135
(78222,78257)(216446514,216446549)(216446400,216446550)	chr2	216446475	37	0.016139	0.024227	0.025447	0.007510	0.008761	0.017015
(78258,78407)(216446550,216446699)(216446550,216446700)	chr2	216446625	151	0.067195	0.038843	0.010186	0.049469	0.020091	-0.009852
(78408,78557)(216446700,216446849)(216446700,216446850)	chr2	216446775	151	0.014192	0.019165	0.036572	-0.001806	0.016100	0.021158
(78558,78704)(216446850,216446999)(216446850,216447000)	chr2	216446925	148	0.200681	0.032079	0.189263	0.023394	0.200601	0.009211
(78705,78854)(216447000,216447149)(216447000,216447150)	chr2	216447075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(78855,79004)(216447150,216447299)(216447150,216447300)	chr2	216447225	151	0.020645	0.026595	0.012959	0.017386	0.003475	0.009569
(79005,79012)(216447300,216447307)(216447300,216447450)	chr2	216447375	9	0.026363	0.022137	0.024634	0.012080	0.014637	0.010305
(79013,79064)(216450698,216450749)(216450600,216450750)	chr2	216450675	53	0.016982	0.008867	0.015573	0.005170	0.011958	0.003737
(79065,79214)(216450750,216450899)(216450750,216450900)	chr2	216450825	151	0.024241	0.019504	0.016761	0.013667	0.010873	0.006030
(79215,79364)(216450900,216451049)(216450900,216451050)	chr2	216450975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(79365,79514)(216451050,216451199)(216451050,216451200)	chr2	216451125	151	0.136386	0.072532	0.081141	0.068652	0.077977	0.006645
(79515,79664)(216451200,216451349)(216451200,216451350)	chr2	216451275	151	0.025640	0.025640	0.025639	0.012988	0.012987	0.012987
(79665,79814)(216451350,216451499)(216451350,216451500)	chr2	216451425	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(79815,79964)(216451500,216451649)(216451500,216451650)	chr2	216451575	151	0.128250	0.058383	0.025641	0.085717	0.051536	-0.025560
(79965,80065)(216451650,216451750)(216451650,216451800)	chr2	216451725	102	0.016563	0.013279	0.007625	0.011208	0.005494	0.002160
(80066,80166)(216464449,216464549)(216464400,216464550)	chr2	216464475	102	0.161334	0.019319	0.099521	0.045311	0.130632	-0.025803
(80167,80316)(216464550,216464699)(216464550,216464700)	chr2	216464625	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(80317,80433)(216464700,216464816)(216464700,216464850)	chr2	216464775	118	0.012119	0.022092	0.005423	0.014548	-0.002354	0.007792
(80434,80487)(216467796,216467849)(216467700,216467850)	chr2	216467775	55	0.028988	0.013093	0.017054	0.012697	0.016719	0.000482
(80488,80637)(216467850,216467999)(216467850,216468000)	chr2	216467925	151	0.024589	0.025722	0.014139	0.018357	0.006539	0.007701
(80638,80787)(216468000,216468149)(216468000,216468150)	chr2	216468075	151	0.027353	0.009531	0.020951	0.008068	0.019666	0.001508
(80788,80833)(216468150,216468195)(216468150,216468300)	chr2	216468225	47	0.016059	0.019006	0.027070	0.003968	0.012221	0.015221
(80834,80912)(216475121,216475199)(216475050,216475200)	chr2	216475125	80	0.026574	0.021635	0.008179	0.020297	0.006637	0.001576
(80913,81062)(216475200,216475349)(216475200,216475350)	chr2	216475275	151	0.025552	0.025641	0.025641	0.012942	0.012942	0.013034
(81063,81212)(216475350,216475499)(216475350,216475500)	chr2	216475425	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(81213,81313)(216475500,216475600)(216475500,216475650)	chr2	216475575	102	0.008960	0.024869	0.024181	0.004853	0.004147	0.020331
(81314,81352)(216476961,216476999)(216476850,216477000)	chr2	216476925	40	0.039456	0.025843	0.012071	0.027147	0.013109	-0.000964
(81353,81502)(216477000,216477149)(216477000,216477150)	chr2	216477075	151	0.013973	0.031812	0.035937	0.004901	0.009170	0.027428
(81503,81652)(216477150,216477299)(216477150,216477300)	chr2	216477225	151	0.117926	-0.013252	0.146725	-0.023180	0.148659	0.010015
(81653,81711)(216477300,216477358)(216477300,216477450)	chr2	216477375	60	0.145881	0.000714	0.102906	0.024902	0.132782	-0.024187
(81712,81856)(216478055,216478199)(216478050,216478200)	chr2	216478125	146	0.010020	0.024980	0.026118	0.004451	0.005619	0.020846
(81857,82006)(216478200,216478349)(216478200,216478350)	chr2	216478275	151	0.025209	0.025641	0.025641	0.012766	0.012766	0.013209
(82007,82104)(216478350,216478447)(216478350,216478500)	chr2	216478425	99	0.017229	0.015207	0.030929	0.000643	0.016736	0.014681
(82105,82214)(216482590,216482699)(216482550,216482700)	chr2	216482625	111	0.026331	0.011384	0.030147	0.003761	0.022923	0.007688
(82215,82364)(216482700,216482849)(216482700,216482850)	chr2	216482775	151	0.025636	0.025641	0.025641	0.012985	0.012985	0.012990
(82365,82514)(216482850,216482999)(216482850,216483000)	chr2	216482925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(82515,82664)(216483000,216483149)(216483000,216483150)	chr2	216483075	151	0.018048	0.007390	0.021863	0.001763	0.016450	0.005655
(82665,82717)(216483150,216483202)(216483150,216483300)	chr2	216483225	54	0.014555	0.013100	0.018945	0.004361	0.010301	0.008826
(82718,82847)(219075170,219075299)(219075150,219075300)	chr2	219075225	131	0.025217	0.021266	0.021986	0.012402	0.013138	0.009093
(82848,82997)(219075300,219075449)(219075300,219075450)	chr2	219075375	151	0.004384	0.054677	0.025641	0.017324	-0.012930	0.038905
(82998,83147)(219075450,219075599)(219075450,219075600)	chr2	219075525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(83148,83297)(219075600,219075749)(219075600,219075750)	chr2	219075675	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(83298,83447)(219075750,219075899)(219075750,219075900)	chr2	219075825	151	0.025640	0.025641	0.024044	0.013806	0.012169	0.012169
(83448,83597)(219075900,219076049)(219075900,219076050)	chr2	219075975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(83598,83747)(219076050,219076199)(219076050,219076200)	chr2	219076125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(83748,83897)(219076200,219076349)(219076200,219076350)	chr2	219076275	151	0.029913	-0.011618	0.053014	-0.017826	0.048196	0.006275
(83898,84047)(219076350,219076499)(219076350,219076500)	chr2	219076425	151	0.025635	0.025603	0.024927	0.013332	0.012638	0.012605
