region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(18479,18628)(26285400,26285549)(26285400,26285550)	chr2	26285475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(18629,18778)(26285550,26285699)(26285550,26285700)	chr2	26285625	151	0.019141	0.023053	0.013711	0.014422	0.004905	0.008901
(18779,18799)(26285700,26285720)(26285700,26285850)	chr2	26285775	22	0.023335	0.023597	0.023398	0.011908	0.011703	0.011972
(18800,18929)(26289770,26289899)(26289750,26289900)	chr2	26289825	131	0.004434	0.009546	0.013656	0.000142	0.004301	0.009449
(18930,19079)(26289900,26290049)(26289900,26290050)	chr2	26289975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(19080,19229)(26290050,26290199)(26290050,26290200)	chr2	26290125	151	0.547553	0.245969	0.122488	0.472371	0.320713	-0.190049
(19230,19379)(26290200,26290349)(26290200,26290350)	chr2	26290275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(19380,19529)(26290350,26290499)(26290350,26290500)	chr2	26290425	151	0.025642	0.025652	-0.003486	0.027722	-0.001745	-0.001735
(19530,19644)(26290500,26290614)(26290500,26290650)	chr2	26290575	116	0.027793	0.025487	0.009628	0.022165	0.006022	0.003653
(19645,19735)(46916009,46916099)(46915950,46916100)	chr2	46916025	92	0.012286	0.023712	0.028554	0.003695	0.008667	0.020302
(19736,19885)(46916100,46916249)(46916100,46916250)	chr2	46916175	151	0.025639	0.025334	0.025638	0.012830	0.013142	0.012830
(19886,20035)(46916250,46916399)(46916250,46916400)	chr2	46916325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(20036,20185)(46916400,46916549)(46916400,46916550)	chr2	46916475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(20186,20335)(46916550,46916699)(46916550,46916700)	chr2	46916625	151	0.014337	0.022867	0.017655	0.009880	0.004560	0.013253
(20336,20362)(46916700,46916726)(46916700,46916850)	chr2	46916775	28	0.024440	0.027264	0.052293	-0.000662	0.025406	0.028304
(20363,20476)(46917036,46917149)(46917000,46917150)	chr2	46917075	115	0.015035	0.023073	0.032232	0.002865	0.012284	0.020479
(20477,20626)(46917150,46917299)(46917150,46917300)	chr2	46917225	151	0.025533	0.112383	0.110766	0.013843	0.012023	0.105372
(20627,20753)(46917300,46917426)(46917300,46917450)	chr2	46917375	128	0.011445	0.014792	0.005754	0.010322	0.001189	0.004581
(20754,20827)(46941076,46941149)(46941000,46941150)	chr2	46941075	75	0.020656	0.035358	0.023647	0.016470	0.004403	0.019528
(20828,20977)(46941150,46941299)(46941150,46941300)	chr2	46941225	151	0.001429	0.009856	0.001371	0.004982	-0.003551	0.004923
(20978,21127)(46941300,46941449)(46941300,46941450)	chr2	46941375	151	0.025641	0.025624	0.025641	0.012979	0.012996	0.012979
(21128,21277)(46941450,46941599)(46941450,46941600)	chr2	46941525	151	0.004540	0.005018	-0.022333	0.015834	-0.011284	-0.010803
(21278,21427)(46941600,46941749)(46941600,46941750)	chr2	46941675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(21428,21552)(46941750,46941874)(46941750,46941900)	chr2	46941825	126	0.021078	0.052450	0.077402	-0.002691	0.023995	0.056567
(21553,21637)(46950215,46950299)(46950150,46950300)	chr2	46950225	86	0.026841	0.019144	0.015245	0.015587	0.011620	0.003742
(21638,21787)(46950300,46950449)(46950300,46950450)	chr2	46950375	151	0.025641	0.025632	0.025641	0.012983	0.012992	0.012983
(21788,21937)(46950450,46950599)(46950450,46950600)	chr2	46950525	151	0.025642	0.025634	0.025573	0.013019	0.012957	0.012949
(21938,22013)(46950600,46950675)(46950600,46950750)	chr2	46950675	77	0.029930	0.099613	0.052034	0.040940	-0.010553	0.063990
(22014,22059)(46951454,46951499)(46951350,46951500)	chr2	46951425	47	0.007818	0.019816	0.016392	0.005668	0.002180	0.014347
(22060,22209)(46951500,46951649)(46951500,46951650)	chr2	46951575	151	0.017538	0.026628	0.016246	0.014151	0.003542	0.012838
(22210,22359)(46951650,46951799)(46951650,46951800)	chr2	46951725	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(22360,22441)(46951800,46951881)(46951800,46951950)	chr2	46951875	83	0.016152	0.022564	0.005581	0.016755	-0.000471	0.006068
(22442,22500)(46956691,46956749)(46956600,46956750)	chr2	46956675	60	0.018524	0.031322	0.016086	0.017152	0.001546	0.014671
(22501,22650)(46956750,46956899)(46956750,46956900)	chr2	46956825	151	0.026525	0.022805	0.016044	0.016889	0.009994	0.006179
(22651,22800)(46956900,46957049)(46956900,46957050)	chr2	46956975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(22801,22906)(46957050,46957155)(46957050,46957200)	chr2	46957125	107	0.018841	0.016462	0.022243	0.006563	0.012458	0.010036
(22907,22958)(46958348,46958399)(46958250,46958400)	chr2	46958325	53	0.021003	0.017917	0.011996	0.013619	0.007608	0.004461
(22959,23108)(46958400,46958549)(46958400,46958550)	chr2	46958475	151	0.015478	0.022914	0.000368	0.019206	-0.003607	0.003975
(23109,23258)(46958550,46958699)(46958550,46958700)	chr2	46958625	151	0.008684	0.014011	0.020072	0.001278	0.007444	0.012832
(23259,23260)(46958700,46958701)(46958700,46958850)	chr2	46958775	3	0.022898	0.022589	0.021546	0.012115	0.011049	0.010733
(23261,23335)(46974825,46974899)(46974750,46974900)	chr2	46974825	76	0.044750	0.011084	0.047675	0.004039	0.041743	0.007106
(23336,23485)(46974900,46975049)(46974900,46975050)	chr2	46974975	151	0.025641	0.025641	0.025494	0.013063	0.012912	0.012912
(23486,23635)(46975050,46975199)(46975050,46975200)	chr2	46975125	151	-0.020046	-0.005784	-0.004205	-0.010709	-0.009138	0.004942
(23636,23687)(46975200,46975251)(46975200,46975350)	chr2	46975275	53	0.015021	0.012814	0.013967	0.006983	0.008152	0.005914
(23688,23767)(46977970,46978049)(46977900,46978050)	chr2	46977975	81	0.014622	0.017018	0.023083	0.004270	0.010459	0.012894
(23768,23917)(46978050,46978199)(46978050,46978200)	chr2	46978125	151	-0.007183	-0.005423	0.002293	-0.007430	0.000273	0.002022
(23918,24067)(46978200,46978349)(46978200,46978350)	chr2	46978275	151	0.012031	0.028029	0.016439	0.011979	0.000125	0.016451
(24068,24116)(46978350,46978398)(46978350,46978500)	chr2	46978425	50	0.023235	0.012093	0.016855	0.009339	0.014171	0.002828
(24117,24174)(46978592,46978649)(46978500,46978650)	chr2	46978575	59	0.010169	0.013384	0.014261	0.004665	0.005556	0.008809
(24175,24324)(46978650,46978799)(46978650,46978800)	chr2	46978725	151	0.025853	0.013882	0.024572	0.007646	0.018546	0.006333
(24325,24474)(46978800,46978949)(46978800,46978950)	chr2	46978875	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(24475,24580)(46978950,46979055)(46978950,46979100)	chr2	46979025	107	0.019672	0.023790	0.020895	0.011414	0.008453	0.012663
(24581,24628)(46993302,46993349)(46993200,46993350)	chr2	46993275	49	0.015742	0.017703	0.009590	0.012046	0.003821	0.005815
(24629,24778)(46993350,46993499)(46993350,46993500)	chr2	46993425	151	0.005003	0.004953	-0.010580	0.010252	-0.005237	-0.005287
(24779,24928)(46993500,46993649)(46993500,46993650)	chr2	46993575	151	0.017991	0.005428	-0.001248	0.012422	0.005733	-0.006980
(24929,24956)(46993650,46993677)(46993650,46993800)	chr2	46993725	29	0.005865	0.020785	0.023927	0.001334	0.004548	0.019670
(24957,24973)(46994083,46994099)(46993950,46994100)	chr2	46994025	18	0.021684	0.022036	0.023450	0.010238	0.011684	0.012045
(24974,25123)(46994100,46994249)(46994100,46994250)	chr2	46994175	151	0.014710	0.018222	0.016788	0.008139	0.006680	0.010250
(25124,25273)(46994250,46994399)(46994250,46994400)	chr2	46994325	151	0.025622	0.025641	0.025641	0.012978	0.012978	0.012997
(25274,25423)(46994400,46994549)(46994400,46994550)	chr2	46994475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(25424,25537)(46994550,46994663)(46994550,46994700)	chr2	46994625	115	0.016969	0.015094	0.013348	0.009443	0.007672	0.005766
(25538,25549)(46994988,46994999)(46994850,46995000)	chr2	46994925	13	0.022683	0.022750	0.022149	0.011779	0.011165	0.011233
(25550,25699)(46995000,46995149)(46995000,46995150)	chr2	46995075	151	0.016645	0.014416	0.038295	-0.003871	0.020656	0.018392
(25700,25849)(46995150,46995299)(46995150,46995300)	chr2	46995225	151	0.018983	0.023902	0.013959	0.014651	0.004515	0.009542
(25850,25898)(46995300,46995348)(46995300,46995450)	chr2	46995375	50	0.010626	0.016638	0.024038	0.001565	0.009118	0.015214
(25899,25923)(47005775,47005799)(47005650,47005800)	chr2	47005725	26	0.024334	0.012660	0.008954	0.014191	0.010445	-0.001450
(25924,26073)(47005800,47005949)(47005800,47005950)	chr2	47005875	151	0.024404	0.034426	0.029844	0.014721	0.009986	0.020312
(26074,26223)(47005950,47006099)(47005950,47006100)	chr2	47006025	151	-0.012004	-0.005677	0.025636	-0.021782	0.009849	0.016121
(26224,26331)(47006100,47006207)(47006100,47006250)	chr2	47006175	109	0.009943	0.024802	0.017490	0.008731	0.001261	0.016383
(26332,26388)(47006493,47006549)(47006400,47006550)	chr2	47006475	58	0.031998	0.034485	0.007009	0.030290	0.002231	0.004803
(26389,26538)(47006550,47006699)(47006550,47006700)	chr2	47006625	151	0.030866	0.007112	0.077156	-0.020903	0.052255	0.028040
(26539,26688)(47006700,47006849)(47006700,47006850)	chr2	47006775	151	0.009046	0.018081	0.025432	0.000786	0.008301	0.017460
(26689,26838)(47006850,47006999)(47006850,47007000)	chr2	47006925	151	0.015860	0.030858	0.011208	0.018030	-0.002043	0.013314
(26839,26988)(47007000,47007149)(47007000,47007150)	chr2	47007075	151	0.012801	0.003059	0.001279	0.007334	0.005550	-0.004270
(26989,27036)(47007150,47007197)(47007150,47007300)	chr2	47007225	49	0.022555	0.028665	0.025001	0.013289	0.009525	0.015794
(27037,27139)(47008397,47008499)(47008350,47008500)	chr2	47008425	104	0.021616	0.024314	0.008772	0.018828	0.003025	0.005786
(27140,27289)(47008500,47008649)(47008500,47008650)	chr2	47008575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(27290,27439)(47008650,47008799)(47008650,47008800)	chr2	47008725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(27440,27568)(47008800,47008928)(47008800,47008950)	chr2	47008875	130	0.021051	0.009453	0.011360	0.009674	0.011601	-0.000177
(27569,27585)(47011183,47011199)(47011050,47011200)	chr2	47011125	18	0.001266	0.005659	0.023685	-0.008514	0.009781	0.014189
(27586,27735)(47011200,47011349)(47011200,47011350)	chr2	47011275	151	0.010548	0.017195	0.020092	0.003826	0.006778	0.013518
(27736,27885)(47011350,47011499)(47011350,47011500)	chr2	47011425	151	0.025635	-0.017166	0.025637	-0.008511	0.034481	-0.008509
(27886,27970)(47011500,47011584)(47011500,47011650)	chr2	47011575	86	0.025099	0.015632	0.024454	0.008209	0.017211	0.007547
(27971,28106)(47021714,47021849)(47021700,47021850)	chr2	47021775	137	0.025277	0.019030	0.011170	0.016791	0.008811	0.002423
(28107,28256)(47021850,47021999)(47021850,47022000)	chr2	47021925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(28257,28385)(47022000,47022128)(47022000,47022150)	chr2	47022075	130	0.004893	0.009902	0.035117	-0.010446	0.015351	0.020398
(28386,28475)(47023260,47023349)(47023200,47023350)	chr2	47023275	91	0.014875	0.018338	0.020106	0.006592	0.008395	0.011916
(28476,28625)(47023350,47023499)(47023350,47023500)	chr2	47023425	151	0.025640	0.025638	0.025641	0.012985	0.012989	0.012987
(28626,28739)(47023500,47023613)(47023500,47023650)	chr2	47023575	115	0.013018	0.012802	0.023499	0.001105	0.011999	0.011780
(28740,28848)(47024141,47024249)(47024100,47024250)	chr2	47024175	110	0.010501	0.029710	0.019198	0.010666	-0.000110	0.019495
(28849,28998)(47024250,47024399)(47024250,47024400)	chr2	47024325	151	0.208196	0.333976	0.001114	0.319378	-0.085937	0.087052
(28999,29106)(47024400,47024507)(47024400,47024550)	chr2	47024475	109	0.022622	0.109171	0.130224	-0.000517	0.023399	0.116120
(29107,29229)(47029077,47029199)(47029050,47029200)	chr2	47029125	124	0.122458	0.221594	0.026007	0.177394	-0.046763	0.073114
(29230,29379)(47029200,47029349)(47029200,47029350)	chr2	47029275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(29380,29529)(47029350,47029499)(47029350,47029500)	chr2	47029425	151	0.174030	0.180942	0.004255	0.193267	-0.002070	0.006334
(29530,29563)(47029500,47029533)(47029500,47029650)	chr2	47029575	35	0.012692	0.024258	0.022615	0.007228	0.005545	0.017329
(29564,29705)(47034008,47034149)(47034000,47034150)	chr2	47034075	143	0.018981	0.020686	0.024191	0.007789	0.011374	0.013114
(29706,29855)(47034150,47034299)(47034150,47034300)	chr2	47034225	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(29856,30005)(47034300,47034449)(47034300,47034450)	chr2	47034375	151	0.017840	0.025339	0.024943	0.009204	0.008797	0.016462
(30006,30074)(47034450,47034518)(47034450,47034600)	chr2	47034525	70	0.222792	0.127273	0.005600	0.191282	0.060765	-0.055149
(30075,30207)(47046167,47046299)(47046150,47046300)	chr2	47046225	134	0.012115	0.029580	0.023044	0.009451	0.002738	0.020575
(30208,30357)(47046300,47046449)(47046300,47046450)	chr2	47046375	151	0.025634	0.025641	0.025641	0.012984	0.012984	0.012992
(30358,30488)(47046450,47046580)(47046450,47046600)	chr2	47046525	132	0.025949	0.019584	0.005076	0.020491	0.005801	-0.000712
(30489,30570)(47047118,47047199)(47047050,47047200)	chr2	47047125	83	0.019011	0.012607	0.010687	0.010569	0.008625	0.002119
(30571,30720)(47047200,47047349)(47047200,47047350)	chr2	47047275	151	0.095545	0.027632	0.025588	0.051262	0.049161	-0.023240
(30721,30857)(47047350,47047486)(47047350,47047500)	chr2	47047425	138	0.009867	0.018508	0.024068	0.002118	0.007798	0.016564
(30858,30956)(47049801,47049899)(47049750,47049900)	chr2	47049825	100	0.011973	0.012258	0.023457	0.000321	0.011724	0.012012
(30957,31106)(47049900,47050049)(47049900,47050050)	chr2	47049975	151	0.030263	0.073937	-0.016532	0.061970	-0.031240	0.014843
(31107,31256)(47050050,47050199)(47050050,47050200)	chr2	47050125	151	0.007366	0.035100	0.008509	0.017289	-0.009896	0.018441
(31257,31406)(47050200,47050349)(47050200,47050350)	chr2	47050275	151	0.015983	0.022936	0.009843	0.014711	0.001400	0.008492
(31407,31556)(47050350,47050499)(47050350,47050500)	chr2	47050425	151	-0.024505	0.001468	0.001932	-0.012337	-0.011872	0.013806
(31557,31706)(47050500,47050649)(47050500,47050650)	chr2	47050575	151	0.064325	-0.005070	0.016364	0.022465	0.044022	-0.027522
(31707,31856)(47050650,47050799)(47050650,47050800)	chr2	47050725	151	0.074523	0.002779	0.016101	0.031998	0.045448	-0.029216
(31857,32006)(47050800,47050949)(47050800,47050950)	chr2	47050875	151	0.018396	0.023929	0.015539	0.013563	0.005004	0.010656
(32007,32032)(47050950,47050975)(47050950,47051100)	chr2	47051025	27	0.009643	0.025766	0.047015	-0.006181	0.015871	0.032285
(32033,32134)(47051598,47051699)(47051550,47051700)	chr2	47051625	103	0.003412	0.006269	-0.001204	0.005455	-0.002037	0.000834
(32135,32284)(47051700,47051849)(47051700,47051850)	chr2	47051775	151	0.198395	0.224813	-0.004141	0.239961	-0.018822	0.014689
(32285,32434)(47051850,47051999)(47051850,47052000)	chr2	47051925	151	0.023408	0.012647	0.021195	0.007496	0.016191	0.005232
(32435,32463)(47052000,47052028)(47052000,47052150)	chr2	47052075	30	0.023416	0.005066	0.023740	0.002374	0.021321	0.002705
(32464,32541)(47060622,47060699)(47060550,47060700)	chr2	47060625	79	0.006239	0.014603	0.017489	0.001663	0.004596	0.013048
(32542,32691)(47060700,47060849)(47060700,47060850)	chr2	47060775	151	0.025341	0.025516	0.025615	0.012783	0.012885	0.013064
(32692,32841)(47060850,47060999)(47060850,47061000)	chr2	47060925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(32842,32961)(47061000,47061119)(47061000,47061150)	chr2	47061075	121	0.023642	0.016641	0.022628	0.008910	0.015017	0.007871
(32962,33006)(47073555,47073599)(47073450,47073600)	chr2	47073525	46	0.025653	0.016863	0.025516	0.008574	0.017414	0.008433
(33007,33156)(47073600,47073749)(47073600,47073750)	chr2	47073675	151	0.014860	0.023858	0.020637	0.009133	0.005838	0.015014
(33157,33306)(47073750,47073899)(47073750,47073900)	chr2	47073825	151	-0.022005	0.063098	0.060545	-0.009523	-0.012243	0.074699
(33307,33456)(47073900,47074049)(47073900,47074050)	chr2	47073975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33457,33606)(47074050,47074199)(47074050,47074200)	chr2	47074125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33607,33756)(47074200,47074349)(47074200,47074350)	chr2	47074275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33757,33906)(47074350,47074499)(47074350,47074500)	chr2	47074425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33907,34056)(47074500,47074649)(47074500,47074650)	chr2	47074575	151	-0.012910	0.014509	0.015890	-0.007115	-0.005712	0.021730
(34057,34206)(47074650,47074799)(47074650,47074800)	chr2	47074725	151	0.025637	0.025641	0.025635	0.012989	0.012983	0.012987
(34207,34356)(47074800,47074949)(47074800,47074950)	chr2	47074875	151	0.025639	0.025625	0.022076	0.014805	0.011169	0.011154
(34357,34506)(47074950,47075099)(47074950,47075100)	chr2	47075025	151	-0.005800	0.016416	0.015368	-0.002359	-0.003424	0.018911
(34507,34656)(47075100,47075249)(47075100,47075250)	chr2	47075175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34657,34806)(47075250,47075399)(47075250,47075400)	chr2	47075325	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(34807,34956)(47075400,47075549)(47075400,47075550)	chr2	47075475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34957,35106)(47075550,47075699)(47075550,47075700)	chr2	47075625	151	-0.024798	-0.011303	-0.010716	-0.012538	-0.011958	0.001299
(35107,35256)(47075700,47075849)(47075700,47075850)	chr2	47075775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(35257,35406)(47075850,47075999)(47075850,47076000)	chr2	47075925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(35407,35556)(47076000,47076149)(47076000,47076150)	chr2	47076075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(35557,35693)(47076150,47076286)(47076150,47076300)	chr2	47076225	138	0.031124	0.024844	0.028070	0.014152	0.017466	0.011006
(35694,35731)(97713412,97713449)(97713300,97713450)	chr2	97713375	39	0.024967	0.025000	0.011293	0.019622	0.005661	0.005696
(35732,35881)(97713450,97713599)(97713450,97713600)	chr2	97713525	151	0.009535	0.006455	-0.002845	0.009449	0.000132	-0.002973
(35882,36031)(97713600,97713749)(97713600,97713750)	chr2	97713675	151	0.024816	0.025507	0.021689	0.014520	0.010610	0.011318
(36032,36181)(97713750,97713899)(97713750,97713900)	chr2	97713825	151	0.033085	0.074069	0.006979	0.051798	-0.018154	0.025157
(36182,36331)(97713900,97714049)(97713900,97714050)	chr2	97713975	151	0.025640	0.026089	0.026597	0.012726	0.013248	0.013709
(36332,36425)(97714050,97714143)(97714050,97714200)	chr2	97714125	95	0.013868	0.017583	0.015543	0.008019	0.005945	0.009720
(36426,36507)(97723868,97723949)(97723800,97723950)	chr2	97723875	83	0.037899	0.004241	0.058355	-0.008620	0.047256	0.012871
(36508,36657)(97723950,97724099)(97723950,97724100)	chr2	97724025	151	0.025635	0.025632	0.025641	0.012980	0.012989	0.012986
(36658,36807)(97724100,97724249)(97724100,97724250)	chr2	97724175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(36808,36957)(97724250,97724399)(97724250,97724400)	chr2	97724325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(36958,37107)(97724400,97724549)(97724400,97724550)	chr2	97724475	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(37108,37257)(97724550,97724699)(97724550,97724700)	chr2	97724625	151	0.025635	0.025641	0.022092	0.014802	0.011167	0.011173
(37258,37407)(97724700,97724849)(97724700,97724850)	chr2	97724775	151	0.028387	-0.006595	0.060121	-0.019890	0.048687	0.013317
(37408,37557)(97724850,97724999)(97724850,97725000)	chr2	97724925	151	0.025637	0.025613	0.025641	0.012971	0.013000	0.012975
(37558,37707)(97725000,97725149)(97725000,97725150)	chr2	97725075	151	0.025628	0.025641	0.025637	0.012983	0.012979	0.012992
(37708,37857)(97725150,97725299)(97725150,97725300)	chr2	97725225	151	0.028965	-0.016334	0.066876	-0.028014	0.057406	0.011811
(37858,37959)(97725300,97725401)(97725300,97725450)	chr2	97725375	103	0.024387	0.014524	0.025733	0.006625	0.018065	0.008006
(37960,38055)(97732554,97732649)(97732500,97732650)	chr2	97732575	97	0.005347	0.020036	0.019124	0.003146	0.002215	0.017093
(38056,38205)(97732650,97732799)(97732650,97732800)	chr2	97732725	151	0.025637	0.025641	0.025641	0.012986	0.012986	0.012990
(38206,38355)(97732800,97732949)(97732800,97732950)	chr2	97732875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(38356,38505)(97732950,97733099)(97732950,97733100)	chr2	97733025	151	0.025641	0.025630	0.025639	0.012983	0.012992	0.012981
(38506,38655)(97733100,97733249)(97733100,97733250)	chr2	97733175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(38656,38805)(97733250,97733399)(97733250,97733400)	chr2	97733325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(38806,38955)(97733400,97733549)(97733400,97733550)	chr2	97733475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(38956,39105)(97733550,97733699)(97733550,97733700)	chr2	97733625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(39106,39255)(97733700,97733849)(97733700,97733850)	chr2	97733775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(39256,39405)(97733850,97733999)(97733850,97734000)	chr2	97733925	151	0.025636	0.128083	0.114525	0.020700	0.005270	0.116361
(39406,39555)(97734000,97734149)(97734000,97734150)	chr2	97734075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(39556,39705)(97734150,97734299)(97734150,97734300)	chr2	97734225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(39706,39855)(97734300,97734449)(97734300,97734450)	chr2	97734375	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(39856,40005)(97734450,97734599)(97734450,97734600)	chr2	97734525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(40006,40155)(97734600,97734749)(97734600,97734750)	chr2	97734675	151	0.025641	0.025628	0.025641	0.012981	0.012994	0.012981
(40156,40305)(97734750,97734899)(97734750,97734900)	chr2	97734825	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(40306,40455)(97734900,97735049)(97734900,97735050)	chr2	97734975	151	0.025642	0.025640	0.025642	0.012987	0.012990	0.012987
(40456,40605)(97735050,97735199)(97735050,97735200)	chr2	97735125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(40606,40755)(97735200,97735349)(97735200,97735350)	chr2	97735275	151	0.025641	0.025641	0.025638	0.012989	0.012986	0.012986
(40756,40905)(97735350,97735499)(97735350,97735500)	chr2	97735425	151	0.025641	0.025535	0.025639	0.012934	0.013041	0.012933
(40906,41011)(97735500,97735605)(97735500,97735650)	chr2	97735575	107	0.006075	0.048386	0.079894	-0.013789	0.019882	0.063384
(41012,41136)(97737325,97737449)(97737300,97737450)	chr2	97737375	126	0.014022	0.033255	0.033798	0.006780	0.007341	0.027041
(41137,41286)(97737450,97737599)(97737450,97737600)	chr2	97737525	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(41287,41436)(97737600,97737749)(97737600,97737750)	chr2	97737675	151	-0.017932	0.025641	0.067573	-0.030881	0.013108	0.056856
(41437,41586)(97737750,97737899)(97737750,97737900)	chr2	97737825	151	0.002661	0.025641	0.025641	0.001332	0.001332	0.024643
(41587,41736)(97737900,97738049)(97737900,97738050)	chr2	97737975	151	0.073131	0.168256	0.002009	0.129081	-0.053138	0.055149
(41737,41886)(97738050,97738199)(97738050,97738200)	chr2	97738125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(41887,42036)(97738200,97738349)(97738200,97738350)	chr2	97738275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(42037,42186)(97738350,97738499)(97738350,97738500)	chr2	97738425	151	0.025399	0.025640	0.025558	0.012906	0.012821	0.013068
(42187,42336)(97738500,97738649)(97738500,97738650)	chr2	97738575	151	0.025640	0.025639	0.025455	0.013082	0.012893	0.012892
(42337,42413)(97738650,97738726)(97738650,97738800)	chr2	97738725	78	0.015059	0.025969	0.021054	0.010103	0.005071	0.016209
(42414,42436)(97739227,97739249)(97739100,97739250)	chr2	97739175	24	0.021703	0.023897	0.024589	0.010616	0.011326	0.013571
(42437,42586)(97739250,97739399)(97739250,97739400)	chr2	97739325	151	0.023038	0.013438	0.008057	0.014374	0.008934	-0.000845
(42587,42736)(97739400,97739549)(97739400,97739550)	chr2	97739475	151	0.170936	0.242625	0.004810	0.230267	-0.042809	0.047631
(42737,42886)(97739550,97739699)(97739550,97739700)	chr2	97739625	151	0.025641	0.025636	0.025640	0.012986	0.012990	0.012985
(42887,43036)(97739700,97739849)(97739700,97739850)	chr2	97739775	151	0.029245	-0.016542	0.069084	-0.029156	0.058837	0.012749
(43037,43186)(97739850,97739999)(97739850,97740000)	chr2	97739925	151	0.024408	0.015350	0.006549	0.016804	0.007906	-0.001336
(43187,43198)(97740000,97740011)(97740000,97740150)	chr2	97740075	13	0.021701	0.021740	0.022655	0.010502	0.011437	0.011478
(43199,43209)(149569489,149569499)(149569350,149569500)	chr2	149569425	12	0.022730	0.022778	0.022059	0.011864	0.011128	0.011177
(43210,43359)(149569500,149569649)(149569500,149569650)	chr2	149569575	151	0.036395	0.010770	0.036781	0.005214	0.031860	0.005614
(43360,43509)(149569650,149569799)(149569650,149569800)	chr2	149569725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(43510,43659)(149569800,149569949)(149569800,149569950)	chr2	149569875	151	0.067798	0.191334	0.020576	0.130892	-0.060686	0.081477
(43660,43809)(149569950,149570099)(149569950,149570100)	chr2	149570025	151	0.025705	0.025905	0.025641	0.013156	0.012885	0.013091
(43810,43959)(149570100,149570249)(149570100,149570250)	chr2	149570175	151	0.024687	0.025434	0.010570	0.020067	0.004930	0.005696
(43960,44026)(149570250,149570316)(149570250,149570400)	chr2	149570325	68	0.017824	0.024729	0.013683	0.014623	0.003361	0.010416
(44027,44089)(149570937,149570999)(149570850,149571000)	chr2	149570925	64	0.022557	0.026385	0.010620	0.019439	0.003376	0.007300
(44090,44239)(149571000,149571149)(149571000,149571150)	chr2	149571075	151	0.074763	0.076337	-0.014125	0.085570	-0.007864	-0.006162
(44240,44389)(149571150,149571299)(149571150,149571300)	chr2	149571225	151	0.023014	0.025569	0.025583	0.011634	0.011649	0.014267
(44390,44410)(149571300,149571320)(149571300,149571450)	chr2	149571375	22	0.024540	0.010975	0.011186	0.012316	0.012530	-0.001280
(44411,44528)(149572082,149572199)(149572050,149572200)	chr2	149572125	119	0.013991	0.016955	0.019860	0.005565	0.008525	0.011536
