region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(32222,32371)(136336200,136336349)(136336200,136336350)	chr3	136336275	151	0.025641	0.025485	0.025641	0.012908	0.013068	0.012908
(32372,32521)(136336350,136336499)(136336350,136336500)	chr3	136336425	151	0.025636	0.025642	0.025641	0.012986	0.012985	0.012991
(32522,32671)(136336500,136336649)(136336500,136336650)	chr3	136336575	151	0.113780	0.008578	0.025645	0.051713	0.069077	-0.043098
(32672,32821)(136336650,136336799)(136336650,136336800)	chr3	136336725	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(32822,32971)(136336800,136336949)(136336800,136336950)	chr3	136336875	151	0.025642	0.025641	0.025641	0.012988	0.012989	0.012987
(32972,33121)(136336950,136337099)(136336950,136337100)	chr3	136337025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33122,33271)(136337100,136337249)(136337100,136337250)	chr3	136337175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33272,33421)(136337250,136337399)(136337250,136337400)	chr3	136337325	151	0.014058	0.074107	0.179322	-0.053236	0.067393	0.130232
(33422,33571)(136337400,136337549)(136337400,136337550)	chr3	136337475	151	0.025640	0.025640	0.025641	0.012987	0.012987	0.012988
(33572,33721)(136337550,136337699)(136337550,136337700)	chr3	136337625	151	0.025609	0.025641	0.025641	0.012971	0.012971	0.013004
(33722,33871)(136337700,136337849)(136337700,136337850)	chr3	136337775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33872,34021)(136337850,136337999)(136337850,136338000)	chr3	136337925	151	0.025467	0.025642	0.022396	0.014562	0.011235	0.011415
(34022,34067)(136338000,136338045)(136338000,136338150)	chr3	136338075	47	-0.000172	0.006814	0.014371	-0.003905	0.003733	0.010743
(34068,34147)(183015070,183015149)(183015000,183015150)	chr3	183015075	81	0.030047	0.029721	0.000834	0.029922	0.000586	0.000249
(34148,34297)(183015150,183015299)(183015150,183015300)	chr3	183015225	151	0.025788	0.025532	0.025619	0.013019	0.013108	0.012845
(34298,34447)(183015300,183015449)(183015300,183015450)	chr3	183015375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34448,34597)(183015450,183015599)(183015450,183015600)	chr3	183015525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34598,34713)(183015600,183015715)(183015600,183015750)	chr3	183015675	117	0.015126	0.015523	0.024778	0.002898	0.012343	0.012747
(34714,34845)(183017118,183017249)(183017100,183017250)	chr3	183017175	133	0.027264	0.024021	0.028156	0.011698	0.015944	0.012616
(34846,34995)(183017250,183017399)(183017250,183017400)	chr3	183017325	151	0.075995	-0.006401	0.025658	0.023332	0.055706	-0.029713
(34996,35082)(183017400,183017486)(183017400,183017550)	chr3	183017475	88	0.034699	0.017646	0.075058	-0.012452	0.047768	0.030256
(35083,35200)(183019982,183020099)(183019950,183020100)	chr3	183020025	119	0.011493	0.016201	0.013495	0.007153	0.004407	0.009180
(35201,35350)(183020100,183020249)(183020100,183020250)	chr3	183020175	151	0.025641	0.014637	0.025641	0.007372	0.018603	0.007372
(35351,35486)(183020250,183020385)(183020250,183020400)	chr3	183020325	137	0.030080	0.014902	0.033335	0.005826	0.024716	0.009188
(35487,35566)(183022270,183022349)(183022200,183022350)	chr3	183022275	81	0.022707	0.032807	0.019455	0.018340	0.004629	0.015018
(35567,35716)(183022350,183022499)(183022350,183022500)	chr3	183022425	151	0.028263	0.025636	0.021711	0.016345	0.012325	0.009625
(35717,35866)(183022500,183022649)(183022500,183022650)	chr3	183022575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(35867,36016)(183022650,183022799)(183022650,183022800)	chr3	183022725	151	0.020439	0.026344	0.025640	0.010687	0.009964	0.016011
(36017,36083)(183022800,183022866)(183022800,183022950)	chr3	183022875	68	0.008506	0.027549	0.015604	0.010376	-0.001833	0.017560
(36084,36126)(183025607,183025649)(183025500,183025650)	chr3	183025575	44	0.035346	0.029234	0.029500	0.017856	0.018130	0.011814
(36127,36276)(183025650,183025799)(183025650,183025800)	chr3	183025725	151	0.017743	0.010948	0.026979	0.000780	0.017122	0.010228
(36277,36426)(183025800,183025949)(183025800,183025950)	chr3	183025875	151	0.011748	0.026486	0.024312	0.007024	0.004794	0.019818
(36427,36430)(183025950,183025953)(183025950,183026100)	chr3	183026025	5	0.022231	0.021779	0.021601	0.011332	0.011150	0.010688
(36431,36435)(183028945,183028949)(183028800,183028950)	chr3	183028875	6	0.022303	0.021851	0.021871	0.011268	0.011288	0.010825
(36436,36585)(183028950,183029099)(183028950,183029100)	chr3	183029025	151	0.019882	0.025767	0.028389	0.008694	0.011389	0.017411
(36586,36735)(183029100,183029249)(183029100,183029250)	chr3	183029175	151	0.024987	0.025506	0.025932	0.012434	0.012871	0.013403
(36736,36823)(183029250,183029337)(183029250,183029400)	chr3	183029325	89	0.016757	0.020203	0.016793	0.010187	0.006712	0.010223
(36824,36880)(183033843,183033899)(183033750,183033900)	chr3	183033825	58	0.030857	0.013052	0.035616	0.004108	0.027236	0.009030
(36881,37030)(183033900,183034049)(183033900,183034050)	chr3	183033975	151	0.025637	0.008390	0.023129	0.005498	0.020474	0.002927
(37031,37180)(183034050,183034199)(183034050,183034200)	chr3	183034125	151	0.015621	0.008151	0.024038	-0.000201	0.015945	0.008386
(37181,37207)(183034200,183034226)(183034200,183034350)	chr3	183034275	28	0.023644	0.023745	0.023491	0.012094	0.011834	0.011937
(37208,37337)(183037070,183037199)(183037050,183037200)	chr3	183037125	131	0.018855	0.012969	0.021869	0.004988	0.014046	0.008065
(37338,37487)(183037200,183037349)(183037200,183037350)	chr3	183037275	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012988
(37488,37637)(183037350,183037499)(183037350,183037500)	chr3	183037425	151	0.109578	-0.002016	0.190650	-0.048739	0.164799	0.046725
(37638,37721)(183037500,183037583)(183037500,183037650)	chr3	183037575	85	0.025931	0.031082	0.030173	0.013605	0.012667	0.017970
(37722,37843)(183038878,183038999)(183038850,183039000)	chr3	183038925	123	0.023288	0.002996	0.019571	0.003399	0.020164	-0.000399
(37844,37993)(183039000,183039149)(183039000,183039150)	chr3	183039075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(37994,38127)(183039150,183039283)(183039150,183039300)	chr3	183039225	135	0.034446	0.027892	0.013597	0.024826	0.010227	0.003463
(38128,38258)(183041419,183041549)(183041400,183041550)	chr3	183041475	132	0.021195	0.007254	0.009584	0.009537	0.011886	-0.002256
(38259,38408)(183041550,183041699)(183041550,183041700)	chr3	183041625	151	0.025641	0.025641	0.025632	0.012993	0.012983	0.012983
(38409,38558)(183041700,183041849)(183041700,183041850)	chr3	183041775	151	0.027375	0.028386	0.002825	0.026862	0.000895	0.001935
(38559,38607)(183041850,183041898)(183041850,183042000)	chr3	183041925	50	0.010597	0.011204	0.016644	0.002568	0.008085	0.008699
(38608,38641)(183045266,183045299)(183045150,183045300)	chr3	183045225	35	0.024070	0.046202	0.041282	0.014754	0.009610	0.032549
(38642,38791)(183045300,183045449)(183045300,183045450)	chr3	183045375	151	0.019293	0.009434	0.030460	-0.000987	0.020468	0.010465
(38792,38941)(183045450,183045599)(183045450,183045600)	chr3	183045525	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(38942,39031)(183045600,183045689)(183045600,183045750)	chr3	183045675	91	0.028554	0.016868	0.014069	0.015906	0.013063	0.001105
(39032,39069)(183052012,183052049)(183051900,183052050)	chr3	183051975	39	0.025165	0.024288	0.024925	0.012417	0.013071	0.012171
(39070,39219)(183052050,183052199)(183052050,183052200)	chr3	183052125	151	0.028428	0.025645	0.028140	0.013138	0.015702	0.012842
(39220,39369)(183052200,183052349)(183052200,183052350)	chr3	183052275	151	0.012765	0.010444	0.025602	-0.001295	0.014142	0.011793
(39370,39409)(183052350,183052389)(183052350,183052500)	chr3	183052425	41	0.034587	0.007674	0.033634	0.004345	0.030855	0.003358
(39410,39546)(183057163,183057299)(183057150,183057300)	chr3	183057225	138	0.018890	0.023516	-0.002389	0.022627	-0.003556	0.001170
(39547,39696)(183057300,183057449)(183057300,183057450)	chr3	183057375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(39697,39818)(183057450,183057571)(183057450,183057600)	chr3	183057525	123	0.011623	0.020506	0.016891	0.007687	0.004003	0.013031
(39819,39917)(183070851,183070949)(183070800,183070950)	chr3	183070875	100	0.018805	0.017067	0.015743	0.010165	0.008819	0.007050
(39918,40067)(183070950,183071099)(183070950,183071100)	chr3	183071025	151	0.025639	0.025641	0.025565	0.013026	0.012948	0.012950
(40068,40217)(183071100,183071249)(183071100,183071250)	chr3	183071175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(40218,40367)(183071250,183071399)(183071250,183071400)	chr3	183071325	151	0.025642	0.025641	0.025520	0.013050	0.012927	0.012925
(40368,40474)(183071400,183071506)(183071400,183071550)	chr3	183071475	108	0.020390	0.011039	0.018255	0.006639	0.013962	0.004462
(40475,40556)(183072218,183072299)(183072150,183072300)	chr3	183072225	83	0.015206	0.013375	0.030098	-0.000886	0.016209	0.014352
(40557,40706)(183072300,183072449)(183072300,183072450)	chr3	183072375	151	0.025568	0.025669	0.025564	0.013004	0.012896	0.013000
(40707,40856)(183072450,183072599)(183072450,183072600)	chr3	183072525	151	0.038169	0.019065	0.027478	0.015151	0.023765	0.004098
(40857,40893)(183072600,183072636)(183072600,183072750)	chr3	183072675	38	0.006043	0.008055	0.010130	0.001984	0.004077	0.006104
(40894,40898)(183086545,183086549)(183086400,183086550)	chr3	183086475	6	0.022107	0.021705	0.021710	0.011175	0.011180	0.010769
(40899,41048)(183086550,183086699)(183086550,183086700)	chr3	183086625	151	0.139957	0.009364	0.171512	-0.013986	0.164759	0.023394
(41049,41198)(183086700,183086849)(183086700,183086850)	chr3	183086775	151	0.025657	0.025641	0.025673	0.012980	0.013013	0.012996
(41199,41286)(183086850,183086937)(183086850,183087000)	chr3	183086925	89	0.016750	0.012011	0.025955	0.001338	0.015553	0.010745
(41287,41398)(183090788,183090899)(183090750,183090900)	chr3	183090825	113	0.011388	0.014534	0.013149	0.006429	0.005024	0.008212
(41399,41548)(183090900,183091049)(183090900,183091050)	chr3	183090975	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(41549,41679)(183091050,183091180)(183091050,183091200)	chr3	183091125	132	0.013519	0.005680	0.013630	0.002792	0.010819	0.002904
(41680,41704)(183092225,183092249)(183092100,183092250)	chr3	183092175	26	0.023382	-0.005400	0.023357	-0.002680	0.026340	-0.002705
(41705,41854)(183092250,183092399)(183092250,183092400)	chr3	183092325	151	0.024382	0.024448	0.023171	0.012996	0.011687	0.011756
(41855,42004)(183092400,183092549)(183092400,183092550)	chr3	183092475	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(42005,42149)(183092550,183092694)(183092550,183092700)	chr3	183092625	146	0.008410	0.015670	0.007520	0.008346	0.000100	0.007449
(42150,42238)(183094411,183094499)(183094350,183094500)	chr3	183094425	90	0.018104	0.024045	0.024420	0.008942	0.009327	0.015396
(42239,42388)(183094500,183094649)(183094500,183094650)	chr3	183094575	151	0.025630	0.025638	0.025641	0.012981	0.012983	0.012992
(42389,42495)(183094650,183094756)(183094650,183094800)	chr3	183094725	108	0.005838	0.017007	0.014870	0.004013	0.001841	0.013140
(42496,42554)(183098341,183098399)(183098250,183098400)	chr3	183098325	60	0.016837	0.011109	0.013122	0.007471	0.009509	0.003700
(42555,42704)(183098400,183098549)(183098400,183098550)	chr3	183098475	151	0.040759	0.015109	0.019528	0.018558	0.023055	-0.003334
(42705,42854)(183098550,183098699)(183098550,183098700)	chr3	183098625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(42855,43004)(183098700,183098849)(183098700,183098850)	chr3	183098775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(43005,43154)(183098850,183098999)(183098850,183099000)	chr3	183098925	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012988
(43155,43304)(183099000,183099149)(183099000,183099150)	chr3	183099075	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(43305,43454)(183099150,183099299)(183099150,183099300)	chr3	183099225	151	0.025641	0.025648	0.025641	0.012991	0.012984	0.012991
(43455,43604)(183099300,183099449)(183099300,183099450)	chr3	183099375	151	0.025637	0.025631	0.025641	0.012980	0.012991	0.012985
(43605,43754)(183099450,183099599)(183099450,183099600)	chr3	183099525	151	-0.016748	0.065273	0.117861	-0.037257	0.020648	0.104758
(43755,43880)(183099600,183099725)(183099600,183099750)	chr3	183099675	127	0.015887	0.018932	0.013486	0.010776	0.005239	0.008338
(43881,43904)(183115326,183115349)(183115200,183115350)	chr3	183115275	25	0.019718	0.021408	0.021958	0.009677	0.010239	0.011963
(43905,44054)(183115350,183115499)(183115350,183115500)	chr3	183115425	151	0.034637	0.024781	0.031257	0.014294	0.020957	0.010800
(44055,44204)(183115500,183115649)(183115500,183115650)	chr3	183115575	151	0.277192	0.093213	0.075109	0.172190	0.152422	-0.074343
(44205,44354)(183115650,183115799)(183115650,183115800)	chr3	183115725	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(44355,44504)(183115800,183115949)(183115800,183115950)	chr3	183115875	151	0.025641	0.025634	0.025641	0.012984	0.012991	0.012984
(44505,44654)(183115950,183116099)(183115950,183116100)	chr3	183116025	151	-0.022510	0.057014	0.056982	-0.011113	-0.011147	0.069817
(150,299)(987000,987149)(987000,987150)	chr4	987075	151	0.020681	-0.025623	0.020680	-0.012650	0.033547	-0.012650
(300,449)(987150,987299)(987150,987300)	chr4	987225	151	0.003545	0.002501	0.005058	0.000492	0.003059	0.002012
(450,541)(987300,987391)(987300,987450)	chr4	987375	93	0.008395	0.010020	0.022561	-0.002159	0.010589	0.012230
(542,629)(987662,987749)(987600,987750)	chr4	987675	89	0.010008	0.006531	0.010276	0.003141	0.006918	0.003411
(630,779)(987750,987899)(987750,987900)	chr4	987825	151	0.025686	0.025651	0.025670	0.013001	0.013021	0.012985
(780,929)(987900,988049)(987900,988050)	chr4	987975	151	0.020128	0.026034	0.025713	0.010331	0.010002	0.016048
(930,978)(988050,988098)(988050,988200)	chr4	988125	50	0.025291	0.014087	0.006340	0.016721	0.008895	-0.002534
(979,994)(989084,989099)(988950,989100)	chr4	989025	17	0.025194	0.024603	-0.019717	0.034976	-0.009460	-0.010065
(995,1144)(989100,989249)(989100,989250)	chr4	989175	151	0.030771	0.005876	0.008468	0.014322	0.016933	-0.008429
(1145,1294)(989250,989399)(989250,989400)	chr4	989325	151	-0.003160	0.035631	0.077870	-0.023972	0.020816	0.060253
(1295,1444)(989400,989549)(989400,989550)	chr4	989475	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(1445,1594)(989550,989699)(989550,989700)	chr4	989625	151	0.077967	0.086079	0.025630	0.072611	0.008564	0.017400
(1595,1667)(989700,989772)(989700,989850)	chr4	989775	74	0.024559	0.021450	0.019416	0.013471	0.011394	0.008212
(1668,1789)(991678,991799)(991650,991800)	chr4	991725	123	0.020378	0.017572	0.019151	0.009490	0.011098	0.008239
(1790,1939)(991800,991949)(991800,991950)	chr4	991875	151	-0.004546	0.036566	0.093798	-0.032889	0.028353	0.070140
(1940,2089)(991950,992099)(991950,992100)	chr4	992025	151	0.025641	0.025641	0.025642	0.012987	0.012988	0.012989
(2090,2239)(992100,992249)(992100,992250)	chr4	992175	151	0.025641	0.025641	0.025635	0.012991	0.012985	0.012985
(2240,2369)(992250,992379)(992250,992400)	chr4	992325	131	0.011689	0.019385	0.012887	0.009181	0.002577	0.010395
(2370,2407)(999562,999599)(999450,999600)	chr4	999525	39	0.010419	0.041343	0.039790	0.006046	0.004427	0.036176
(2408,2557)(999600,999749)(999600,999750)	chr4	999675	151	0.024227	-0.006183	0.025266	-0.003615	0.028140	-0.002549
(2558,2707)(999750,999899)(999750,999900)	chr4	999825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(2708,2857)(999900,1000049)(999900,1000050)	chr4	999975	151	-0.022496	0.050450	0.051142	-0.011488	-0.010759	0.063255
(2858,3007)(1000050,1000199)(1000050,1000200)	chr4	1000125	151	0.048196	0.013783	0.050613	0.005668	0.043728	0.008210
(3008,3021)(1000200,1000213)(1000200,1000350)	chr4	1000275	15	0.022135	0.022545	0.023012	0.010953	0.011430	0.011850
(3022,3055)(1000466,1000499)(1000350,1000500)	chr4	1000425	35	0.024391	0.025379	0.022723	0.013708	0.010986	0.011999
(3056,3205)(1000500,1000649)(1000500,1000650)	chr4	1000575	151	0.012535	0.015325	0.010868	0.008565	0.004048	0.006879
(3206,3355)(1000650,1000799)(1000650,1000800)	chr4	1000725	151	-0.011617	0.047422	0.009280	0.013855	-0.025406	0.034728
(3356,3505)(1000800,1000949)(1000800,1000950)	chr4	1000875	151	0.025651	0.025647	0.025641	0.012996	0.012990	0.012985
(3506,3655)(1000950,1001099)(1000950,1001100)	chr4	1001025	151	0.025632	0.025641	0.025641	0.012983	0.012983	0.012992
(3656,3805)(1001100,1001249)(1001100,1001250)	chr4	1001175	151	0.015771	-0.010697	-0.001636	0.003446	0.012451	-0.014086
(3806,3955)(1001250,1001399)(1001250,1001400)	chr4	1001325	151	0.015103	0.007984	0.013718	0.004711	0.010507	0.003305
(3956,4105)(1001400,1001549)(1001400,1001550)	chr4	1001475	151	0.047378	0.007091	-0.006159	0.030897	0.017640	-0.023780
(4106,4255)(1001550,1001699)(1001550,1001700)	chr4	1001625	151	0.050512	0.005920	-0.012389	0.035042	0.016790	-0.029104
(4256,4405)(1001700,1001849)(1001700,1001850)	chr4	1001775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(4406,4555)(1001850,1001999)(1001850,1002000)	chr4	1001925	151	0.025641	0.025642	0.025641	0.012988	0.012988	0.012988
(4556,4705)(1002000,1002149)(1002000,1002150)	chr4	1002075	151	0.057243	0.008513	0.016066	0.025649	0.033297	-0.017100
(4706,4855)(1002150,1002299)(1002150,1002300)	chr4	1002225	151	0.049744	0.007344	-0.008258	0.033309	0.017715	-0.025938
(4856,5005)(1002300,1002449)(1002300,1002450)	chr4	1002375	151	0.050318	0.005974	-0.012228	0.034887	0.016741	-0.028895
(5006,5155)(1002450,1002599)(1002450,1002600)	chr4	1002525	151	0.039693	0.011123	0.013493	0.019052	0.021451	-0.007866
(5156,5305)(1002600,1002749)(1002600,1002750)	chr4	1002675	151	0.016037	0.020885	0.009990	0.013617	0.002551	0.007490
(5306,5455)(1002750,1002899)(1002750,1002900)	chr4	1002825	151	0.047400	0.011547	0.004023	0.028071	0.020489	-0.016457
(5456,5605)(1002900,1003049)(1002900,1003050)	chr4	1002975	151	0.047612	0.008573	-0.013893	0.035595	0.013188	-0.026986
(5606,5755)(1003050,1003199)(1003050,1003200)	chr4	1003125	151	0.097726	-0.002843	0.043239	0.027898	0.074939	-0.030737
(5756,5905)(1003200,1003349)(1003200,1003350)	chr4	1003275	151	0.088240	-0.002310	0.059121	0.014565	0.077813	-0.016873
(5906,6055)(1003350,1003499)(1003350,1003500)	chr4	1003425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(6056,6205)(1003500,1003649)(1003500,1003650)	chr4	1003575	151	0.025632	0.025643	0.025642	0.012983	0.012983	0.012994
(6206,6355)(1003650,1003799)(1003650,1003800)	chr4	1003725	151	0.050854	0.010601	0.017265	0.022717	0.029475	-0.012059
(6356,6505)(1003800,1003949)(1003800,1003950)	chr4	1003875	151	0.015115	0.019137	0.020473	0.006934	0.008297	0.012389
(6506,6655)(1003950,1004099)(1003950,1004100)	chr4	1004025	151	0.025861	0.025641	0.025653	0.013094	0.013107	0.012881
(6656,6805)(1004100,1004249)(1004100,1004250)	chr4	1004175	151	0.025641	0.025642	0.025641	0.012988	0.012987	0.012988
(6806,6955)(1004250,1004399)(1004250,1004400)	chr4	1004325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(6956,7105)(1004400,1004549)(1004400,1004550)	chr4	1004475	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(7106,7255)(1004550,1004699)(1004550,1004700)	chr4	1004625	151	0.025799	0.023254	0.013915	0.017827	0.008311	0.005702
(7256,7269)(1004700,1004713)(1004700,1004850)	chr4	1004775	15	0.019387	0.021796	0.021975	0.009697	0.009880	0.012340
(7270,7306)(17460113,17460149)(17460000,17460150)	chr4	17460075	38	0.025035	0.011597	-0.003107	0.020060	0.005293	-0.008396
(7307,7456)(17460150,17460299)(17460150,17460300)	chr4	17460225	151	0.022832	0.025407	0.020509	0.014054	0.009042	0.011681
(7457,7606)(17460300,17460449)(17460300,17460450)	chr4	17460375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(7607,7756)(17460450,17460599)(17460450,17460600)	chr4	17460525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(7757,7906)(17460600,17460749)(17460600,17460750)	chr4	17460675	151	0.025641	-0.008741	0.025641	-0.004351	0.030327	-0.004352
(7907,8056)(17460750,17460899)(17460750,17460900)	chr4	17460825	151	-0.013866	0.020415	-0.000705	0.003780	-0.017551	0.016846
(8057,8140)(17460900,17460983)(17460900,17461050)	chr4	17460975	85	0.023479	0.033112	0.027648	0.014697	0.009062	0.018976
(8141,8143)(17486247,17486249)(17486100,17486250)	chr4	17486175	4	0.022406	0.021631	0.021730	0.011279	0.011381	0.010589
(8144,8293)(17486250,17486399)(17486250,17486400)	chr4	17486325	151	0.012241	0.007673	0.027356	-0.003859	0.016176	0.011562
(8294,8443)(17486400,17486549)(17486400,17486550)	chr4	17486475	151	0.016964	0.022197	-0.010193	0.024849	-0.007740	-0.002401
(8444,8593)(17486550,17486699)(17486550,17486700)	chr4	17486625	151	0.002754	-0.020840	0.002695	-0.010284	0.013041	-0.010343
(8594,8743)(17486700,17486849)(17486700,17486850)	chr4	17486775	151	0.122726	0.229379	0.006514	0.192479	-0.061543	0.068079
(8744,8893)(17486850,17486999)(17486850,17487000)	chr4	17486925	151	0.001877	-0.024627	0.001358	-0.011904	0.013783	-0.012424
(8894,9043)(17487000,17487149)(17487000,17487150)	chr4	17487075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(9044,9193)(17487150,17487299)(17487150,17487300)	chr4	17487225	151	0.025647	0.025341	0.024168	0.013592	0.012389	0.012075
(9194,9279)(17487300,17487385)(17487300,17487450)	chr4	17487375	87	0.046212	0.019577	0.035701	0.015365	0.031948	0.004406
(9280,9386)(17489893,17489999)(17489850,17490000)	chr4	17489925	108	0.025595	0.014124	0.017126	0.011440	0.014489	0.002785
(9387,9536)(17490000,17490149)(17490000,17490150)	chr4	17490075	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(9537,9686)(17490150,17490299)(17490150,17490300)	chr4	17490225	151	0.025641	0.025641	0.025496	0.013062	0.012913	0.012913
(9687,9836)(17490300,17490449)(17490300,17490450)	chr4	17490375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(9837,9986)(17490450,17490599)(17490450,17490600)	chr4	17490525	151	-0.017068	-0.016268	-0.012235	-0.010450	-0.006474	-0.005687
(9987,10136)(17490600,17490749)(17490600,17490750)	chr4	17490675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(10137,10281)(17490750,17490894)(17490750,17490900)	chr4	17490825	146	0.024035	0.019460	0.013711	0.015087	0.009241	0.004565
(10282,10297)(17492084,17492099)(17491950,17492100)	chr4	17492025	17	0.023371	0.017660	0.023585	0.008799	0.014849	0.009018
(10298,10447)(17492100,17492249)(17492100,17492250)	chr4	17492175	151	0.027805	0.010470	0.020166	0.009177	0.019023	0.001349
(10448,10597)(17492250,17492399)(17492250,17492400)	chr4	17492325	151	0.025641	0.025641	0.025010	0.013311	0.012664	0.012664
(10598,10747)(17492400,17492549)(17492400,17492550)	chr4	17492475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(10748,10860)(17492550,17492662)(17492550,17492700)	chr4	17492625	114	0.034124	0.020552	0.004826	0.025324	0.009396	-0.004558
(10861,10989)(17501571,17501699)(17501550,17501700)	chr4	17501625	130	0.015920	0.021826	0.030938	0.003344	0.012704	0.018723
(10990,11139)(17501700,17501849)(17501700,17501850)	chr4	17501775	151	0.055713	0.102525	-0.017956	0.091646	-0.034321	0.016524
(11140,11289)(17501850,17501999)(17501850,17502000)	chr4	17501925	151	0.028621	0.041520	-0.000050	0.035748	-0.006709	0.006659
(11290,11298)(17502000,17502008)(17502000,17502150)	chr4	17502075	10	0.022412	0.020585	0.020931	0.011157	0.011510	0.009643
(11299,11317)(17504231,17504249)(17504100,17504250)	chr4	17504175	20	0.041668	0.023468	0.048001	0.008559	0.034002	0.015189
(11318,11467)(17504250,17504399)(17504250,17504400)	chr4	17504325	151	0.025903	0.018531	0.027731	0.008413	0.017832	0.010291
(11468,11617)(17504400,17504549)(17504400,17504550)	chr4	17504475	151	0.027589	0.059166	-0.001876	0.045420	-0.017443	0.015569
(11618,11692)(17504550,17504624)(17504550,17504700)	chr4	17504625	76	0.014791	0.010074	0.016056	0.004420	0.010481	0.005705
(11693,11768)(17509124,17509199)(17509050,17509200)	chr4	17509125	77	0.024819	0.016173	0.020655	0.010283	0.014849	0.006022
(11769,11918)(17509200,17509349)(17509200,17509350)	chr4	17509275	151	0.022071	0.025669	0.025631	0.011179	0.011139	0.014826
(11919,12068)(17509350,17509499)(17509350,17509500)	chr4	17509425	151	0.027496	0.003862	0.027877	0.001739	0.026142	0.002131
(12069,12081)(17509500,17509512)(17509500,17509650)	chr4	17509575	14	0.012739	0.006075	-0.007012	0.012951	-0.000130	-0.006857
(12082,12095)(17509786,17509799)(17509650,17509800)	chr4	17509725	15	0.022870	0.022422	0.021809	0.011881	0.011255	0.010796
(12096,12245)(17509800,17509949)(17509800,17509950)	chr4	17509875	151	0.020373	0.014707	0.031442	0.001727	0.018857	0.013090
(12246,12395)(17509950,17510099)(17509950,17510100)	chr4	17510025	151	0.005864	0.026260	0.002861	0.014814	-0.008932	0.011797
(12396,12420)(17510100,17510124)(17510100,17510250)	chr4	17510175	26	0.024815	0.024972	0.006048	0.022175	0.002953	0.003114
(12421,12517)(17511803,17511899)(17511750,17511900)	chr4	17511825	98	0.022352	0.009045	0.005457	0.013110	0.009496	-0.004023
(12518,12667)(17511900,17512049)(17511900,17512050)	chr4	17511975	151	0.025642	0.025641	0.025635	0.012991	0.012985	0.012984
(12668,12817)(17512050,17512199)(17512050,17512200)	chr4	17512125	151	0.056198	0.009541	0.011820	0.027768	0.030071	-0.018181
(12818,12967)(17512200,17512349)(17512200,17512350)	chr4	17512275	151	0.012880	0.025444	0.017550	0.010515	0.002448	0.015258
(12968,12973)(17512350,17512355)(17512350,17512500)	chr4	17512425	7	0.023029	0.022514	0.022115	0.011854	0.011445	0.010918
(12974,13079)(145598894,145598999)(145598850,145599000)	chr4	145598925	107	0.027268	0.006326	0.030727	0.001392	0.026255	0.004954
(13080,13229)(145599000,145599149)(145599000,145599150)	chr4	145599075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(13230,13379)(145599150,145599299)(145599150,145599300)	chr4	145599225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(13380,13529)(145599300,145599449)(145599300,145599450)	chr4	145599375	151	0.024759	0.025677	0.018213	0.016351	0.008720	0.009661
(13530,13582)(145599450,145599502)(145599450,145599600)	chr4	145599525	54	0.008347	0.023028	0.004948	0.013359	-0.004977	0.009938
(13583,13684)(145600248,145600349)(145600200,145600350)	chr4	145600275	103	0.029406	0.020788	0.024270	0.013143	0.016705	0.007865
