chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr11	108360660	108361421	ATM	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4918729-4922512	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	EVC	chr4:5728183-5728563	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	ADCY2	chr5:7605328-7606116	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	LINC02226	chr5:8377248-8377672	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	SEMA5A	chr5:9259626-9262851	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	LINC02241	chr5:20644346-20646995	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	AC008825.1	chr5:28801570-28803078	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	LINC01411	chr5:174477719-175134099	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	FAM153A	chr5:177773544-177777993	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	BTNL8	chr5:180903341-180904818	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2417986-2420135	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	AL162718.1	chr6:4330330-4330635	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	CDYL	chr6:4831923-4833075	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	F13A1	chr6:6187179-6187581	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	SUPT3H	chr6:45066248-45067143	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	CENPQ	chr6:49475409-49475829	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	PKHD1	chr6:51668409-51668679	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	GFRAL	chr6:55364946-55365222	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	ADGRG6	chr6:142424079-142424684	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	MYCT1	chr6:152708895-152712421	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	SDK1	chr7:3813734-3815695	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	CNTNAP2	chr7:147842942-147845523	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	GALNT11	chr7:152062320-152062596	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=processed_pseudogene	AC079809.1	chr7:153074278-173406960	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	DEFB104B	chr8:7466841-25605722	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=polymorphic_pseudogene	POTEA	chr8:43308595-43309332	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=transcribed_unprocessed_pseudogene	ASNSP1	chr8:46602080-46603086	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	CBWD1	chr9:143445-144096	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	KIAA2026	chr9:5963103-5963525	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	DENND1A	chr9:123905810-123908722	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=lincRNA	AL589669.1	chrX:147223319-147224178	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=antisense	LINC00894	chrX:150133821-150134793	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	PASD1	chrX:151628701-151628944	84.65
chr11	108360660	108361421	ATM	Intronic	gene_type=protein_coding	PNMA6A	chrX:153074278-173406960	84.65
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	KAZN	chr1:14384815-14385162	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	CHRM3	chr1:239640722-239641053	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=antisense	AL390860.1	chr1:247726370-247727783	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	ADARB2	chr10:1304759-1305260	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PRKCQ	chr10:6451152-6451425	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	LNCAROD	chr10:52733105-52733545	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AL157712.1	chr10:130316174-130317720	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	ZNF215	chr11:6951611-6952014	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	NTM	chr11:132322875-132323435	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	C12orf4	chr12:4511653-4512388	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	SVOP	chr12:108999689-109000965	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	UBE3B	chr12:109492193-127288736	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	TMEM132D	chr12:129803436-129804075	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	AC026786.1	chr12:133199979-133200237	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AC110023.1	chr15:93678202-93680185	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	TM2D3	chr15:101629157-101629434	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AC090282.1	chr17:3150280-3150894	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	TYMS	chr18:665339-665939	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AP005328.2	chr18:973277-974007	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AC008109.1	chr18:1519032-1519444	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AP005230.1	chr18:2250313-2250568	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	DLGAP1	chr18:3736686-3738463	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	DCDC2C	chr2:3797371-3797678	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=processed_transcript	AC010148.1	chr2:234890342-234891487	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	ANKMY1	chr2:240546431-240547888	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	ATRN	chr20:3496018-3496314	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PLCB1	chr20:8597968-8598236	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	LINC01266	chr3:811578-812486	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	CNTN6	chr3:1390256-1393399	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	SUMF1	chr3:3898024-3898390	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	STK32B	chr4:5440820-5442248	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	BTNL8	chr5:180905299-180905920	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AL162718.1	chr6:4331300-4331590	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	CDYL	chr6:4831923-4833075	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	SUPT3H	chr6:44887578-44887849	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PKHD1	chr6:51669272-51669739	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PKHD1	chr6:51898489-51898789	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PRIM2	chr6:57337837-57338205	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	AIG1	chr6:143304938-143305218	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=antisense	AL356599.1	chr6:145852542-145853795	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	CSMD1	chr8:4059434-4059690	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	DEFB104B	chr8:7466841-25605722	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=polymorphic_pseudogene	POTEA	chr8:43310068-43310320	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	SPIDR	chr8:47624123-47624381	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=antisense	AL359636.1	chr9:122411030-122411460	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	73.45
chrX	32733715	32734156	DMD	Intronic	gene_type=protein_coding	PNMA6A	chrX:153074278-173406960	73.45
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	KAZN	chr1:14384815-14385162	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	SMYD3	chr1:245819149-245820952	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AL157712.1	chr10:130316174-130317720	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	STIM1	chr11:4002436-4003231	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	C12orf4	chr12:4511653-4512388	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=processed_transcript	AC092821.3	chr12:9579621-9579936	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	UBE3B	chr12:109492193-127288736	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	TMEM132D	chr12:129803436-129804075	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AC110023.1	chr15:93678202-93680185	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AC008109.1	chr18:1518635-1518920	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AP005230.1	chr18:2250313-2250568	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	DLGAP1	chr18:3736686-3738463	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=processed_transcript	AC010148.1	chr2:234891633-234892367	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AL162718.1	chr6:4331300-4331590	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	CDYL	chr6:4831923-4833075	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6187644-6187927	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6213337-6215562	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6296380-43862583	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC244258.1	chr6:59080621-136786068	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=antisense	AL356599.1	chr6:145852542-145853795	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	RGS17	chr6:153074278-173406960	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	COL28A1	chr7:7466614-146970810	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	PPDPFL	chr8:49002166-146970809	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	SPATA6L	chr9:4608714-4609310	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=processed_pseudogene	RPL4P5	chr9:7466841-25605722	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=protein_coding	LINGO2	chr9:28553416-28555753	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=processed_pseudogene	AL353684.1	chr9:29292567-118699702	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=antisense	AL359636.1	chr9:122411030-122411460	53.7
chrX	32734213	32734288	DMD	Intronic	gene_type=lincRNA	AC004554.2	chrX:11707915-146904607	53.7
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	KAZN	chr1:14385987-14386446	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	MATN1	chr1:30441693-236035647	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	CHRM3	chr1:239641150-239641818	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=antisense	AL390860.1	chr1:247688292-247693179	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	OR2G6	chr1:248517376-248518031	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AL355303.1	chr10:5245440-5250416	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AL158210.2	chr10:6807818-6808170	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AL139125.1	chr10:7466841-44486693	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PRKG1	chr10:51512368-51514281	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PRKG1	chr10:51945060-51945443	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PRKG1	chr10:52235329-52237094	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LNCAROD	chr10:52733676-52734435	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PCDH15	chr10:55603489-55605079	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ANK3	chr10:60694801-60695130	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ANK3	chr10:60695348-60695622	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ZNF365	chr10:62605818-62606734	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	REEP3	chr10:63600462-115527757	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SHTN1	chr10:117082349-117083040	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	FAM24B	chr10:122868910-122869308	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	TEX36	chr10:125617065-125617341	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	FANK1	chr10:125947284-125947591	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	MGMT	chr10:129735351-129736185	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	KCNQ1	chr11:2637900-2638162	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	STIM1	chr11:4001625-4002081	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	HBG2	chr11:5479642-5480055	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=TEC	AC131935.2	chr11:11712200-127288924	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	NTM	chr11:132322316-132322752	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	OPCML	chr11:132481399-132481650	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	CACNA1C	chr12:2133151-2134392	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PRMT8	chr12:3395453-3395967	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	C12orf4	chr12:4510193-4511429	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=processed_transcript	AC092821.3	chr12:9524238-9525592	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10518161-10518902	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	EIF2S3B	chr12:10520114-106123213	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SVOP	chr12:108998618-108999628	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	UBE3B	chr12:109492193-127288736	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	TMEM132D	chr12:129802691-129803256	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=unprocessed_pseudogene	AL356585.4	chr13:10520114-105632583	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=rRNA	RF00002	chr14:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AL359682.1	chr14:101267630-101268738	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=unprocessed_pseudogene	AC138701.1	chr15:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AC110023.1	chr15:93676626-93678030	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02253	chr15:97416905-97417275	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ADAMTS17	chr15:100069844-100070100	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	TM2D3	chr15:101628517-101629051	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	TXNDC11	chr16:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	OR3A2	chr17:3330074-3330325	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	CFAP52	chr17:9616640-9620792	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	DNAH9	chr17:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AC008109.1	chr18:1519579-1519962	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PTPRM	chr18:7968295-7971733	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	GNAL	chr18:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ZNF823	chr19:11712200-93137791	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC01115	chr2:801623-801999	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	DCDC2C	chr2:3797905-3798626	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC00298	chr2:8127900-8128243	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=processed_pseudogene	AC062028.1	chr2:10996064-232155208	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	DIS3L2	chr2:232176940-232181201	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=processed_transcript	AC010148.1	chr2:234890342-234891487	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	IQCA1	chr2:236386677-236387659	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	ANKMY1	chr2:240546431-240547888	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AL096799.1	chr20:7116217-7121580	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PLCB1	chr20:8111899-8112677	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PLCB1	chr20:8598402-8598703	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	PLCB1	chr20:8598880-8599420	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC00687	chr20:11762838-67126840	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AP001464.1	chr21:11762838-62638434	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=unprocessed_pseudogene	FRG1GP	chr22:11762838-62638434	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC01266	chr3:811578-812486	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	CNTN6	chr3:1389550-1389961	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SUMF1	chr3:3721244-3721707	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SUMF1	chr3:3911220-3912178	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SUMF1	chr3:3963608-3966605	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	SUMF1	chr3:4364797-4365812	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4918729-4922512	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AC069277.1	chr3:6547160-232153400	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=protein_coding	STK32B	chr4:5440820-5442248	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=miRNA	MIR572	chr4:10824818-232153400	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AC106799.2	chr5:4499416-4500425	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02196	chr5:7128594-7128857	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02196	chr5:7172607-7172877	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02196	chr5:7195384-7196360	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02228	chr5:25116766-25118245	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	AC008825.1	chr5:28800696-28801367	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02109	chr5:29189805-29190542	91.87
chr5	71607876	71608578	MCCC2	Intronic	gene_type=lincRNA	LINC02064	chr5:29315616-173673463	91.87
