chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC099520.1	chr5:104523065-104524313	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC008467.1	chr5:109263742-109265132	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CAMK4	chr5:111307055-111308248	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	MEIKIN	chr5:131888017-131888379	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	FSTL4	chr5:133584422-133589289	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SPOCK1	chr5:137044717-137046274	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SIL1	chr5:139083213-139083576	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	AC008728.1	chr5:146614930-146615463	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	LINC01470	chr5:152886687-152887759	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	LINC01470	chr5:153071219-153072336	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SGCD	chr5:156062403-156063382	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	ATP10B	chr5:160709830-160711493	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2418080-2420086	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	F13A1	chr6:6294922-6295439	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=bidirectional_promoter_lncRNA	AL591485.1	chr6:8770997-8771462	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	AL022068.1	chr6:19770052-19770456	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	KIF6	chr6:39459686-39460029	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	ADCY10P1	chr6:41128528-41128871	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PKHD1	chr6:51878321-51880741	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	RIMS1	chr6:72339614-72339966	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	KCNQ5	chr6:72988831-72989584	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AL357507.1	chr6:74155940-74156774	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	ME1	chr6:83334990-83339503	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CRYBG1	chr6:106401373-106401725	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	RTN4IP1	chr6:106598262-106598610	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	WASF1	chr6:110155739-110156444	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	FRK	chr6:115965484-115966062	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	TBC1D32	chr6:121162764-121168413	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	HDDC2	chr6:125288477-125289017	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	LAMA2	chr6:129002675-129004139	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PEX7	chr6:136850941-136851466	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PEX7	chr6:136851603-136852042	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	UST	chr6:148824640-148824986	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	ESR1	chr6:151847266-151847834	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	MYCT1	chr6:152709021-152710341	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	C6orf118	chr6:165305878-165306483	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	COL28A1	chr7:7470289-7470753	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC005100.1	chr7:25450811-25451171	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	NOD1	chr7:30439948-30444933	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	RALA	chr7:39677160-39677978	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC118758.3	chr7:56838643-56839113	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=unprocessed_pseudogene	SEPT14P1	chr7:63121912-63122545	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=unprocessed_pseudogene	SEPT14P1	chr7:63148936-63149774	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	AUTS2	chr7:70197234-70203036	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	HIP1	chr7:75706872-75707557	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	GNGT1	chr7:93787874-93789060	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	LHFPL3	chr7:104521755-104522097	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PNPLA8	chr7:108507710-108509858	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707348-110711960	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DOCK4	chr7:111965660-111968569	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CFTR	chr7:117528467-117529056	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CFTR	chr7:117529119-117529486	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	MGAM	chr7:141920883-141922095	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CNTNAP2	chr7:147842541-147844018	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DPP6	chr7:154456659-154457618	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SGCZ	chr8:14377858-14378196	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	KIF13B	chr8:29120094-29121075	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SPIDR	chr8:47311952-47312341	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SPIDR	chr8:47332212-47332925	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	FAM110B	chr8:58176754-58177124	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DNAJC5B	chr8:66024779-66025874	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CNBD1	chr8:87322219-87323004	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	MMP16	chr8:88154034-88154394	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	AC090578.1	chr8:88686341-88691208	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC103409.1	chr8:91776420-91776774	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	LINC00535	chr8:93411432-93411810	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	ZFPM2	chr8:104739768-104740686	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	LINC01608	chr8:110956340-110957013	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CSMD3	chr8:113303935-113304584	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC103993.1	chr8:113609746-113610408	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=processed_transcript	LINC00824	chr8:128453175-128453877	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	LINC02055	chr8:135954584-135955243	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	BNC2	chr9:16465841-16467838	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SH3GL2	chr9:17780420-17781522	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	LINGO2	chr9:28112295-28114795	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	RASEF	chr9:83049908-83050512	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AL354861.2	chr9:95702090-95703341	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	NR4A3	chr9:99853521-99854941	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PLPPR1	chr9:101102243-101104470	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SVEP1	chr9:110417171-110422639	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	MUSK	chr9:110793790-110797090	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CFAP77	chr9:132528435-132529080	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC073529.1	chrX:10975728-10976078	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AC004554.2	chrX:11711861-11712990	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	PTCHD1-AS	chrX:23243576-23244332	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DMD	chrX:31749507-31750051	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DMD	chrX:32244315-32244658	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AL592043.1	chrX:34248804-34249499	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CLCN5	chrX:50019735-50024178	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	CLCN5	chrX:50064800-50065702	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	FAM120C	chrX:54118933-54119510	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	HEPH	chrX:66181070-66185566	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	PGK1	chrX:78058405-78058892	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	DACH2	chrX:86446208-86446856	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=lincRNA	AL157778.1	chrX:98687432-98688223	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	IL1RAPL2	chrX:105739414-105739959	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	HTR2C	chrX:114742664-114743167	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	KLHL13	chrX:117963396-117963804	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	SLC25A43	chrX:119435519-119441297	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=transcribed_unprocessed_pseudogene	Z82195.2	chrX:130522522-130523214	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	ENOX2	chrX:130786518-130787142	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=protein_coding	AFF2	chrX:148971699-148972973	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	LINC00894	chrX:150022094-150022445	70.52
chrX	31530867	31531551	DMD	Intronic	gene_type=antisense	TMLHE-AS1	chrX:155516437-155516972	70.52
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CSMD2	chr1:34094362-34096228	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	AGBL4	chr1:49284588-49284963	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	AGBL4	chr1:49878599-49879738	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AC119674.1	chr1:56365427-56367955	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DAB1	chr1:58128249-58130276	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DAB1	chr1:58272688-58273499	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DAB1	chr1:58376600-58377526	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	LEPR	chr1:65561551-65562443	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL033530.1	chr1:68736863-68738466	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL033530.1	chr1:68878736-68879082	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL033530.1	chr1:68925562-68926119	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	NEGR1	chr1:71515000-71518469	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	NEGR1	chr1:71890172-71894213	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	FPGT-TNNI3K	chr1:74449803-74450334	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AC104454.2	chr1:84054982-84058206	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	COL24A1	chr1:85749952-85754140	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	COL24A1	chr1:85928729-85931608	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	AL356270.1	chr1:86679317-86683244	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	PKN2-AS1	chr1:88343812-88344770	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	GBP1P1	chr1:89415957-89416361	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	BCAR3	chr1:93791062-93795589	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DPYD	chr1:97318660-97319014	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MAGI3	chr1:113498966-113501727	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SRGAP2C	chr1:121310579-121312623	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SRGAP2C	chr1:121312695-121313691	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AC244021.1	chr1:121403413-121404396	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=unprocessed_pseudogene	AC239859.1	chr1:143561373-143561979	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SRGAP2B	chr1:144966757-144968630	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718439-146723215	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	LINC00624	chr1:147425937-147426279	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PYHIN1	chr1:158955455-158955933	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL031599.1	chr1:172984097-172985023	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174236537-174237823	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591635-174595563	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174631008-174631795	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174846114-174846460	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL122019.1	chr1:177404395-177404928	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	XPR1	chr1:180867074-180872065	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	FAM129A	chr1:184847166-184851432	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC01633	chr1:185004101-185004447	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HMCN1	chr1:185890431-185891364	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187344036-187348869	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599649-187603399	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC01720	chr1:190733413-190734378	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL390957.1	chr1:192502080-192502997	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL357793.1	chr1:193719305-193722551	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DENND1B	chr1:197708112-197713380	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SRGAP2	chr1:206331070-206332244	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SPATA17	chr1:217691082-217695226	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLC30A10	chr1:219865611-219865969	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RYR2	chr1:237075772-237078632	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CHRM3	chr1:239625084-239627783	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	AL390860.1	chr1:247688269-247692043	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLC39A12	chr10:18033372-18034096	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MALRD1	chr10:19091772-19093515	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	GPR158	chr10:25370052-25370408	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	ZEB1	chr10:31471415-31471907	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PRKG1	chr10:51512328-51514280	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	ANK3	chr10:60694815-60695297	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	ZNF365	chr10:62606112-62606635	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC00858	chr10:84282643-84282989	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HECTD2	chr10:91505328-91505896	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	AL583836.1	chr10:94819105-94819903	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HPSE2	chr10:98785111-98788224	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC01435	chr10:108116144-108116531	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HBG2	chr11:5479575-5480079	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PDE3B	chr11:14717993-14718402	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PDE3B	chr11:14718662-14719008	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	ANO5	chr11:22019169-22019842	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DCDC1	chr11:31316239-31320567	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	AC087276.2	chr11:43347070-43349460	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	AC087276.2	chr11:43349516-43349891	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49777803-49779242	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MS4A5	chr11:60437514-60437869	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MS4A13	chr11:60533330-60536275	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RNF169	chr11:74760626-74761405	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	TENM4	chr11:78677968-78682887	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DLG2	chr11:83589495-83590076	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DLG2	chr11:85325384-85328322	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	TMEM135	chr11:87048329-87051383	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90400450-90404129	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	FAT3	chr11:92564109-92564521	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLC36A4	chr11:93175231-93176315	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DEUP1	chr11:93421079-93425646	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HEPHL1	chr11:94038883-94039497	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AP000820.2	chr11:95629612-95630257	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CNTN5	chr11:99603137-99606515	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CASP5	chr11:105018367-105018805	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RDX	chr11:110211293-110212715	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CACNA1C	chr12:2132981-2133506	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PRMT8	chr12:3395439-3395839	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PRMT8	chr12:3499462-3504268	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	C12orf4	chr12:4511434-4511792	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=processed_transcript	AC092821.3	chr12:9525074-9525523	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLCO1B1	chr12:21211962-21212326	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CPNE8	chr12:38800969-38802278	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLC2A13	chr12:39980251-39980884	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	ADAMTS20	chr12:43472775-43474316	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	C12orf66	chr12:64197618-64198666	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=transcribed_processed_pseudogene	AC012158.1	chr12:64290463-64291318	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MSRB3	chr12:65350392-65350860	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RAB3IP	chr12:69776625-69778338	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	LINC01481	chr12:70015092-70015551	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	NAV3	chr12:77656169-77656593	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	OTOGL	chr12:80247307-80248137	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	EEA1	chr12:92917568-92919072	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CDK17	chr12:96318575-96319440	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RPH3A	chr12:112623150-112623570	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RPH3A	chr12:112623626-112625419	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RNF17	chr13:24810168-24810528	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	B3GLCT	chr13:31303316-31307019	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC02343	chr13:34483153-34485737	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	DCLK1	chr13:36009202-36011503	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	TPTE2P5	chr13:40831446-40831816	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	AL512506.3	chr13:43973346-43974167	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RB1	chr13:48466758-48470497	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	PCDH9	chr13:66739447-66740289	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC00402	chr13:74239417-74239768	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC00381	chr13:74427933-74429438	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL136441.1	chr13:76613632-76618500	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	MYCBP2	chr13:77201081-77201473	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	GPC5	chr13:92685922-92690704	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	GPC5	chr13:92754481-92755393	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	GPC6	chr13:93493954-93494469	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	HS6ST3	chr13:96329693-96330047	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC02306	chr14:25782333-25782696	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	LINC02588	chr14:26632032-26632481	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	LINC02588	chr14:26632623-26633188	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=antisense	LINC02588	chr14:26676635-26677026	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SCFD1	chr14:30685242-30690557	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	NUBPL	chr14:31793894-31798083	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	LINC00609	chr14:36145390-36145885	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	TTC6	chr14:37770012-37770363	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=sense_overlapping	AL079307.1	chr14:51795584-51799472	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=processed_transcript	AL365295.1	chr14:53269752-53270515	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	OTX2-AS1	chr14:56989042-56989426	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	LRRC9	chr14:59949208-59949712	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	SLC38A6	chr14:61055970-61060014	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=lincRNA	AL357153.2	chr14:70547364-70553103	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	RGS6	chr14:71979761-71980273	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	NRXN3	chr14:79770230-79770719	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	TSHR	chr14:81116220-81118130	79.96
chr1	89749980	89750861	LRRC8C	Intronic	gene_type=protein_coding	CATSPERB	chr14:91642861-91643587	79.96
